speciname | taxstat
Barleria sudanica (Schweinf.) Lindau | Accepted
Barleria sunzuana Brummitt & Seyani | Accepted
Barleria taitensis S.Moore | Accepted
Barleria tetracantha Balf.f. | Accepted
Barleria tetraglochin Milne-Redh. | Accepted
Barleria tischeriana Chiov. | Accepted
Barleria tomentosa Roth | Accepted
Barleria transvaalensis Oberm. | Accepted
Barleria trispinosa (Forssk.) Vahl | Accepted
Barleria ukamensis Lindau | Accepted
Barleria usambarica Lindau | Accepted
Barleria variabilis Oberm. | Accepted
Barleria ventricosa Hochst. ex Nees | Accepted
Barleria verdickii De Wild. | Accepted
Barleria villosa S.Moore | Accepted
Barleria vincifolia Baker | Accepted
Barleria violacea Hainz | Accepted
Barleria violascens S.Moore | Accepted
Barleria virgula C.B.Clarke | Accepted
Barleria vix-dentata C.B.Clarke | Accepted
Barleria volkensii Lindau | Accepted
Barleria welwitschii S.Moore | Accepted
Barleria whytei S.Moore | Accepted
Barleria wilmsiana Lindau | Accepted
Barleriola inermis Urb. & Ekman | Accepted
Barleriola multiflora Urb. & Ekman | Accepted
Barleriola satureioides (Griseb.) M.Gómez | Accepted
Barleriola solanifolia (L.) Oerst. | Accepted
Beloperone asclepiadea Nees | Accepted
Beloperone fragilis Mart. | Accepted
Benoicanthus gruicollis (Benoist) Heine & A.Raynal | Accepted
Benoicanthus tachiadenus Heine & A.Raynal | Accepted
Blechum angustifolium (Sw.) R.Br. | Accepted
Blechum angustius Nees | Accepted
Blechum blechioides (Sw.) Hitchc. | Accepted
Blechum brasiliense G.Don | Accepted
Blechum costaricense Oerst. | Accepted
Blechum grandiflorum Oerst. | Accepted
Blechum haenkei Nees | Accepted
Blechum haughtii Leonard | Accepted
Blechum killipii Leonard | Accepted
Blechum linnaei Nees | Accepted
Blechum panamense Lindau | Accepted
Blechum pedunculatum Donn.Sm. | Accepted
Blechum pyramidatum (Lam.) Urb. | Accepted
Blechum trinitense Nees | Accepted
Blepharis acanthodioides Klotzsch | Accepted
Blepharis acuminata Oberm. | Accepted
Blepharis aequisepala Vollesen | Accepted
Blepharis affinis Lindau | Accepted
Blepharis angusta (Nees) T.Anderson | Accepted
Blepharis aspera Oberm. | Accepted
Blepharis asteracantha C.B.Clarke | Accepted
Blepharis attenuata Napper | Accepted
Blepharis bainesii S.Moore ex C.B.Clarke. | Accepted
Blepharis boranensis Vollesen | Accepted
Blepharis breyeri Oberm. | Accepted
Blepharis buchneri Lindau | Accepted
Blepharis burundiensis Vollesen | Accepted
Blepharis calcitrapa Benoist | Accepted
Blepharis capensis (L.f.) Pers. | Accepted
Blepharis chrysotricha Lindau | Accepted
Blepharis ciliaris (L.) B.L.Burtt | Accepted
Blepharis crinita Benoist | Accepted
Blepharis cuanzensis Welw. ex S.Moore | Accepted
Blepharis cuspidata Lindau | Accepted
Blepharis decussata S.Moore | Accepted
Blepharis dhofarensis A.G.Mill. | Accepted
Blepharis dilatata C.B.Clarke | Accepted
Blepharis diplodonta Vollesen | Accepted
Blepharis diversispina (Nees) C.B.Clarke | Accepted
Blepharis drummondii Vollesen | Accepted
Blepharis dunensis Vollesen | Accepted
Blepharis duvigneaudii Vollesen | Accepted
Blepharis edulis (Forssk.) Pers. | Accepted
Blepharis espinosa Phillips | Accepted
Blepharis exigua (Zoll. & Mor.) Valeton ex Backer | Accepted
Blepharis fenestralis Vollesen | Accepted
Blepharis ferox P.G.Mey. | Accepted
Blepharis flava Vollesen | Accepted
Blepharis fleckii P.G.Mey. | Accepted
Blepharis forgiarinii J.-P.Lebrun & Stork | Accepted
Blepharis furcata (L.f.) Pers. | Accepted
Blepharis gazensis Vollesen | Accepted
Blepharis gigantea Oberm. | Accepted
Blepharis glinus Fiori | Accepted
Blepharis glomerans Benoist | Accepted
Blepharis glumacea S.Moore | Accepted
Blepharis grandis C.B.Clarke | Accepted
Blepharis grossa (Nees) T.Anderson | Accepted
Blepharis hildebrandtii Lindau | Accepted
Blepharis hirtinervia (Nees) T.Anderson | Accepted
Blepharis huillensis Vollesen | Accepted
Blepharis ilicifolia Napper | Accepted
Blepharis ilicina Oberm. | Accepted
Blepharis inaequalis C.B.Clarke | Accepted
Blepharis inermis (Nees) C.B.Clarke | Accepted
Blepharis inflata Vollesen | Accepted
Blepharis innocua C.B.Clarke | Accepted
Blepharis inopinata Vollesen | Accepted
Blepharis integrifolia (L.f.) E.Mey. & Drège ex Schinz | Accepted
Blepharis involucrata Solms ex Schweinf. | Accepted
Blepharis itigiensis Vollesen | Accepted
Blepharis javanica Bremek. | Accepted
Blepharis katangensis De Wild. | Accepted
Blepharis kenyensis Vollesen | Accepted
Blepharis kuriensis Vierh. | Accepted
Blepharis laevifolia Vollesen | Accepted
Blepharis lawsonii G.S.Giri & R.N.Banerjee | Accepted
Blepharis leendertziae Oberm. | Accepted
Blepharis linariifolia Pers. | Accepted
Blepharis longifolia Lindau | Accepted
Blepharis longispica C.B.Clarke | Accepted
Blepharis macra (Nees) Vollesen | Accepted
Blepharis maculata Benoist | Accepted
Blepharis maderaspatensis (L.) B.Heyne ex Roth | Accepted
Blepharis marginata (Nees) C.B.Clarke | Accepted
Blepharis menocotyle Milne-Redh. | Accepted
Blepharis meyeri Vollesen | Accepted
Blepharis mitrata C.B.Clarke | Accepted
Blepharis montana Vollesen | Accepted
Blepharis natalensis Oberm. | Accepted
Blepharis noli-me-tangere S.Moore | Accepted
Blepharis obermeyerae Vollesen | Accepted
Blepharis obmitrata C.B.Clarke | Accepted
Blepharis obtusisepala Oberm. | Accepted
Blepharis ogadenensis Vollesen | Accepted
Blepharis panduriformis Lindau | Accepted
Blepharis paradoxa Fritsch | Accepted
Blepharis pascuorum S.Moore | Accepted
Blepharis petalidioides Vollesen | Accepted
Blepharis petraea Vollesen | Accepted
Blepharis pratensis S.Moore | Accepted
Blepharis procumbens (L.f.) Pers. | Accepted
Blepharis pruinosa Engl. | Accepted
Blepharis pungens Klotzsch | Accepted
Blepharis pusilla Vollesen | Accepted
Blepharis reekmansii Vollesen | Accepted
Blepharis refracta Mildbr. | Accepted
Blepharis richardsiae Vollesen | Accepted
Blepharis scandens Vollesen | Accepted
Blepharis scindica Stocks ex T.Anderson | Accepted
Blepharis sericea Vollesen | Accepted
Blepharis serrulata (Nees) Picalho & Hiern | Accepted
Blepharis sinuata (Nees) C.B.Clarke | Accepted
Blepharis sol C.B.Clarke | Accepted
Blepharis somaliensis Vollesen | Accepted
Blepharis spiculifolia Balf.f. | Accepted
Blepharis spinescens Vollesen | Accepted
Blepharis spinifex Merxm. | Accepted
Blepharis spinipes Vollesen | Accepted
Blepharis squarrosa (Nees) T.Anderson | Accepted
Blepharis stainbankiae C.B.Clarke | Accepted
Blepharis stuhlmannii Lindau | Accepted
Blepharis subglabra Vollesen | Accepted
Blepharis subvolubilis C.B.Clarke | Accepted
Blepharis swaziensis Vollesen | Accepted
Blepharis tanae Napper | Accepted
Blepharis tanganyikensis (Napper) Vollesen | Accepted
Blepharis tanzaniensis Vollesen | Accepted
Blepharis tenuiramea S.Moore | Accepted
Blepharis tetrasticha Lindau | Accepted
Blepharis thulinii Vollesen | Accepted
Blepharis torrei Vollesen | Accepted
Blepharis transvaalensis Schinz | Accepted
Blepharis trifida Vollesen | Accepted
Blepharis trispina Napper | Accepted
Blepharis turkanae Vollesen | Accepted
Blepharis uniflora C.B.Clarke | Accepted
Blepharis uzondoensis Vollesen | Accepted
Blepharis welwitschii S.Moore | Accepted
Borneacanthus angustifolius Bremek. | Accepted
Borneacanthus grandifolius Bremek. | Accepted
Borneacanthus mesargyreus (Hallier f.) Bremek. | Accepted
Borneacanthus paniculatus Bremek. | Accepted
Borneacanthus parvus Bremek. | Accepted
Borneacanthus stenothyrsus Bremek. | Accepted
Boutonia cuspidata DC. | Accepted
Brachystephanus africanus S.Moore | Accepted
Brachystephanus coeruleus S.Moore | Accepted
Brachystephanus cuspidatus Baker | Accepted
Brachystephanus densiflorus E.Figueiredo | Accepted
Brachystephanus glaberrimus Champl. | Accepted
Brachystephanus holstii Lindau | Accepted
Brachystephanus jaundensis Lindau | Accepted
Brachystephanus longiflorus Lindau | Accepted
Brachystephanus lyallii Nees | Accepted
Brachystephanus mannii C.B.Clarke | Accepted
Brachystephanus myrmecophilus Champl. | Accepted
Brachystephanus nemoralis S.Moore | Accepted
Brachystephanus nimbae Heine | Accepted
Brachystephanus occidentalis Lindau | Accepted
Bravaisia berlandieriana (Nees) T.F.Daniel | Accepted
Bravaisia grandiflora Donn.Sm. | Accepted
Bravaisia integerrima (Spreng.) Standl. | Accepted
Brillantaisia borellii Lindau | Accepted
Brillantaisia cicatricosa Lindau | Accepted
Brillantaisia debilis Burkill | Accepted
Brillantaisia didynama Lindau | Accepted
Brillantaisia fulva Lindau | Accepted
Brillantaisia grandidentata S.Moore | Accepted
Brillantaisia lamium Benth. | Accepted
Brillantaisia lancifolia Lindau | Accepted
Brillantaisia madagascariensis T.Anderson ex Lindau | Accepted
Brillantaisia majestica Wernham | Accepted
Brillantaisia owariensis P.Beauv. | Accepted
Brillantaisia pubescens T.Anderson ex Oliv. | Accepted
Brillantaisia richardsiae Vollesen | Accepted
Brillantaisia riparia (Vollesen & Brummitt) Sidwell | Accepted
Brillantaisia stenopteris Sidwell | Accepted
Brillantaisia ulugurica Lindau | Accepted
Brillantaisia vogeliana (Nees) Benth. | Accepted
Brunoniella acaulis (R.Br.) Bremek. | Accepted
Brunoniella australis (Cav.) Bremek. | Accepted
Brunoniella linearifolia R.M.Barker | Accepted
Brunoniella neocaledonica (Heine) Moylan | Accepted
Brunoniella pumilio (R.Br.) Bremek. | Accepted
Brunoniella spiciflora (F.Muell. ex Benth.) Bremek. | Accepted
Calacanthus grandiflorus (Dalzell) Radlk. | Accepted
Calycacanthus magnusianus K.Schum. | Accepted
Camarotea romiensis Scott-Elliot | Accepted
Carlowrightia albiflora T.F.Daniel | Accepted
Carlowrightia arizonica A.Gray | Accepted
Carlowrightia ecuadoriana T.F.Daniel & Wassh. | Accepted
Carlowrightia fuertensis T.F.Daniel | Accepted
Carlowrightia henricksonii T.F.Daniel | Accepted
Carlowrightia hepalocarpa B.L.Rob. & Greenm. | Accepted
Carlowrightia hintonii T.F.Daniel | Accepted
Carlowrightia huicholiana T.F.Daniel | Accepted
Carlowrightia lesueurii Henr. & T.F.Daniel | Accepted
Carlowrightia linearifolia (Torr.) A.Gray | Accepted
Carlowrightia mcvaughii T.F.Daniel | Accepted
Carlowrightia mexicana Henr. & T.F.Daniel | Accepted
Carlowrightia myriantha (Standl.) Standl. | Accepted
Carlowrightia neesiana (Schauer ex Nees) T.F.Daniel | Accepted
Carlowrightia ovata A.Gray | Accepted
Carlowrightia parviflora (Buckley) Wassh. | Accepted
Carlowrightia parvifolia Brandegee | Accepted
Carlowrightia pectinata Brandegee | Accepted
Carlowrightia pringlei B.L.Rob. & Greenm. | Accepted
Carlowrightia purpurea T.F.Daniel | Accepted
Carlowrightia serpyllifolia A.Gray | Accepted
Carlowrightia sulcata (Nees) C.Ezcurra | Accepted
Carlowrightia texana Henr. & T.F.Daniel | Accepted
Carlowrightia torreyana Wassh. | Accepted
Carlowrightia trichocarpa T.F.Daniel | Accepted
Carlowrightia venturae T.F.Daniel | Accepted
Celerina seyrigii Benoist | Accepted
Centrilla sagraeana (Rich.) Lindau | Accepted
Cephalacanthus maculatus Lindau | Accepted
Chaetacanthus burchellii Nees | Accepted
Chaetacanthus costatus Nees | Accepted
Chaetacanthus setiger (Pers.) Nees | Accepted
Chalarothyrsus amplexicaulis Lindau | Accepted
Chamaeranthemum beyrichii Nees | Accepted
Chamaeranthemum durandii Leonard | Accepted
Chamaeranthemum tonduzii Lindau | Accepted
Chamaeranthemum venosum M.B.Foster ex Wassh. & L.B.Sm. | Accepted
Chileranthemum lottiae T.F.Daniel | Accepted
Chileranthemum pyramidatum (Lindau) T.F.Daniel | Accepted
Chileranthemum trifidum Oerst. | Accepted
Chlamydacanthus dichrostachyus Mildbr. | Accepted
Chlamydacanthus euphorbioides Lindau | Accepted
Chlamydacanthus lindavianus H.J.P.Winkl. | Accepted
Chlamydacanthus rupestris (Nees) Govaerts | Accepted
Chlamydocardia buettneri Lindau | Accepted
Chlamydocardia lanciformis Lindau | Accepted
Chlamydocardia subrhomboidea Lindau | Accepted
Chlamydostachya spectabilis Mildbr. | Accepted
Chorisochora minor (Balf.f.) Vollesen | Accepted
Chorisochora striata (Balf.f.) Vollesen | Accepted
Chorisochora transvaalensis (A.Meeuse) Vollesen | Accepted
Chroesthes bracteata (Imlay) B.Hansen | Accepted
Chroesthes lanceolata (T.Anderson) B.Hansen | Accepted
Chroesthes longifolia (Wight) B.Hansen | Accepted
Clarkeasia parviflora (T.Anderson) J.R.I.Wood | Accepted
Clinacanthus nutans (Burm.f.) Lindau | Accepted
Clinacanthus spirei Benoist | Accepted
Clistax brasiliensis Mart. | Accepted
Clistax speciosus Nees | Accepted
Codonacanthus pauciflorus (Nees) Nees | Accepted
Codonacanthus spicatus Hand.-Mazz. | Accepted
Conocalyx laxus Benoist | Accepted
Cosmianthemum angustifolium Bremek. | Accepted
Cosmianthemum anomalum B.L.Burtt & R.M.Sm. | Accepted
Cosmianthemum brookeae Bremek. | Accepted
Cosmianthemum bullatum (N.E.Br.) B.L.Burtt & R.M.Sm. | Accepted
Cosmianthemum dido B.L.Burtt & R.M.Sm. | Accepted
Cosmianthemum guangxiense H.S.Lo & D.Fang | Accepted
Cosmianthemum knoxiifolium (C.B.Clarke) B.Hansen | Accepted
Cosmianthemum latifolium Bremek. | Accepted
Cosmianthemum longiflorum D.Fang & H.S.Lo | Accepted
Cosmianthemum magnifolium Bremek. | Accepted
Cosmianthemum obtusifolium Bremek. | Accepted
Cosmianthemum punctulatum Bremek. | Accepted
Cosmianthemum subglabrum Bremek. | Accepted
Cosmianthemum viriduliflorum (C.Y.Wu & H.S.Lo) H.S.Lo | Accepted
Crabbea acaulis N.E.Br. | Accepted
Crabbea albolutea Thulin | Accepted
Crabbea angustifolia Nees | Accepted
Crabbea galpinii C.B.Clarke | Accepted
Crabbea hirsuta Harv. | Accepted
Crabbea kaessneri S.Moore | Accepted
Crabbea longipes Mildbr. | Accepted
Crabbea migiurtina (Chiov.) Thulin | Accepted
Crabbea nana Nees | Accepted
Crabbea ovalifolia Ficalho & Hiern | Accepted
Crabbea pinnatifida Thulin | Accepted
Crabbea thymifolia (Chiov.) Thulin | Accepted
Crabbea velutina S.Moore | Accepted
Crossandra acutiloba Vollesen | Accepted
Crossandra albolineata Benoist | Accepted
Crossandra angolensis S.Moore | Accepted
Crossandra arenicola Vollesen | Accepted
Crossandra armandii Benoist | Accepted
Crossandra baccarinii Fiori | Accepted
Crossandra benoistii Vollesen | Accepted
Crossandra cinnabarina Vollesen | Accepted
Crossandra cloiselii S.Moore | Accepted
Crossandra douillotii Benoist | Accepted
Crossandra flava Hook. | Accepted
Crossandra flavicaulis Vollesen | Accepted
Crossandra friesiorum Mildbr. | Accepted
Crossandra fruticulosa Lindau | Accepted
Crossandra grandidieri (Baill.) Benoist | Accepted
Crossandra greenstockii S.Moore | Accepted
Crossandra horrida Vollesen | Accepted
Crossandra humbertii Benoist | Accepted
Crossandra infundibuliformis (L.) Nees | Accepted
Crossandra isaloensis Vollesen | Accepted
Crossandra johanninae Fiori | Accepted
Crossandra leikipiensis Schweinf. | Accepted
Crossandra leucodonta Vollesen | Accepted
Crossandra longehirsuta Vollesen | Accepted
Crossandra longipes S.Moore | Accepted
Crossandra longispica Benoist | Accepted
Crossandra massaica Mildbr. | Accepted
Crossandra mucronata Lindau | Accepted
Crossandra multidentata Vollesen | Accepted
Crossandra nilotica Oliv. | Accepted
Crossandra nobilis Benoist | Accepted
Crossandra obanensis Heine | Accepted
Crossandra pilosa (Benoist) Vollesen | Accepted
Crossandra pinguior S.Moore | Accepted
Crossandra poissonii Benoist | Accepted
Crossandra praecox Vollesen | Accepted
Crossandra primuloides Lindau | Accepted
Crossandra puberula Klotzsch | Accepted
Crossandra pungens Lindau | Accepted
Crossandra pyrophila Vollesen | Accepted
Crossandra quadridentata Benoist | Accepted
Crossandra raripila Benoist | Accepted
Crossandra rupestris Benoist | Accepted
Crossandra spinescens Dunkley | Accepted
Crossandra spinosa Beck | Accepted
Crossandra stenandrium (Nees) Lindau | Accepted
Crossandra stenostachya (Lindau) C.B.Clarke | Accepted
Crossandra strobilifera (Lam.) Benoist | Accepted
Crossandra subacaulis C.B.Clarke | Accepted
Crossandra sulphurea G.Taylor | Accepted
Crossandra tridentata Lindau | Accepted
Crossandra tsingyensis Vollesen | Accepted
Crossandra vestita Benoist | Accepted
Crossandra zuluensis W.T.Vos & T.J.Edwards | Accepted
Crossandrella adamii Heine | Accepted
Crossandrella dusenii S.Moore | Accepted
Cuenotia speciosa Rizzini | Accepted
Cyclacanthus coccineus S.Moore | Accepted
Cyclacanthus poilanei Benoist | Accepted
Cynarospermum asperrimum (Nees) Vollesen | Accepted
Cyphacanthus atopus Leonard | Accepted
Danguya pulchella Benoist | Accepted
Dasytropis fragilis Urb. | Accepted
Dianthera latifolia (Nees) Benth. & Hook. f. | Accepted
Dianthera resupinata (Vahl) R.C. Foster | Accepted
Dianthera trisulcata Forssk. | Accepted
Dichazothece cylindracea Lindau | Accepted
Dicladanthera forrestii F.Muell. | Accepted
Dicladanthera glabra R.M.Barker | Accepted
Dicliptera abuensis Blatt. | Accepted
Dicliptera acuminata (Ruiz & Pav.) Juss. | Accepted
Dicliptera adusta Lindau | Accepted
Dicliptera albicaulis (S.Moore) S.Moore | Accepted
Dicliptera albocostata Bremek. | Accepted
Dicliptera alternans Lindau | Accepted
Dicliptera angustifolia Gilli | Accepted
Dicliptera anomala Leonard | Accepted
Dicliptera antidysenterica Ant.Molina | Accepted
Dicliptera aquatica Leonard | Accepted
Dicliptera arenaria Milne-Redh. | Accepted
Dicliptera aripoensis (Britton) Leonard | Accepted
Dicliptera armata F.Muell. | Accepted
Dicliptera arnhemica R.M.Barker | Accepted
Dicliptera australis (Nees) R.M.Barker | Accepted
Dicliptera bagshawei S.Moore | Accepted
Dicliptera batesii S.Moore | Accepted
Dicliptera batilliformis Leonard | Accepted
Dicliptera beddomei C.B.Clarke | Accepted
Dicliptera betonicoides S.Moore | Accepted
Dicliptera bogotensis Leonard | Accepted
Dicliptera brachiata (Pursh) Spreng. | Accepted
Dicliptera bracteata Seem. | Accepted
Dicliptera brasiliensis Spreng. | Accepted
Dicliptera brevispicata I.Darbysh. | Accepted
Dicliptera bupleuroides Nees | Accepted
Dicliptera burmanni Nees | Accepted
Dicliptera cabrerae C.Ezcurra | Accepted
Dicliptera callichlamys Mildbr. | Accepted
Dicliptera canescens Nees | Accepted
Dicliptera capensis Nees | Accepted
Dicliptera capitata Milne-Redh. | Accepted
Dicliptera caracasana Nees | Accepted
Dicliptera carvalhoi Lindau | Accepted
Dicliptera caucensis Leonard | Accepted
Dicliptera cephalantha S.Moore | Accepted
Dicliptera chinensis (L.) Juss. | Accepted
Dicliptera ciliaris Juss. | Accepted
Dicliptera ciliata Decne. | Accepted
Dicliptera clarkei Elmer | Accepted
Dicliptera clavata (G.Forst.) Juss. | Accepted
Dicliptera cleistogama J.R.I.Wood | Accepted
Dicliptera clinopodia Nees | Accepted
Dicliptera cochabambensis Lindau | Accepted
Dicliptera colorata C.B.Clarke | Accepted
Dicliptera columbiana Leonard | Accepted
Dicliptera compacta Leonard | Accepted
Dicliptera confinis Nees ex Benth. | Accepted
Dicliptera conformis Leonard | Accepted
Dicliptera congesta Kunth | Accepted
Dicliptera crenata Miq. | Accepted
Dicliptera cuatrecasasii Leonard | Accepted
Dicliptera cubangensis S.Moore | Accepted
Dicliptera cundinamarcana Wassh. | Accepted
Dicliptera cuneata Nees | Accepted
Dicliptera cyclostegia Hand.-Mazz. | Accepted
Dicliptera danielii Leonard | Accepted
Dicliptera debilis Leonard | Accepted
Dicliptera decaryi Benoist | Accepted
Dicliptera decorticans (K.Balkwill) I.Darbysh. | Accepted
Dicliptera divaricata Compton | Accepted
Dicliptera dodsonii Wassh. | Accepted
Dicliptera driophila Leonard | Accepted
Dicliptera eenii S.Moore | Accepted
Dicliptera effusa Balf.f. | Accepted
Dicliptera ehrenbergii Lindau | Accepted
Dicliptera elegans W.W.Sm. | Accepted
Dicliptera elliotii C.B.Clarke | Accepted
Dicliptera eriantha Decne. | Accepted
Dicliptera ewanii Leonard | Accepted
Dicliptera extenta S.Moore | Accepted
Dicliptera falcata (Lam.) Bosser & Heine | Accepted
Dicliptera falciflora Lindau | Accepted
Dicliptera felix J.R.I.Wood | Accepted
Dicliptera fionae K.Balkwill | Accepted
Dicliptera floribunda Eastw. | Accepted
Dicliptera foetida (Forssk.) Blatt. | Accepted
Dicliptera formosa Brandegee | Accepted
Dicliptera fragilis Bremek. | Accepted
Dicliptera frondosa Juss. | Accepted
Dicliptera fruticosa K.Balkwill | Accepted
Dicliptera garciae Leonard | Accepted
Dicliptera ghatica Santapau | Accepted
Dicliptera gillilandiorum (K.Balkwill) I.Darbysh. | Accepted
Dicliptera glabra Decne. | Accepted
Dicliptera glanduligera Chiov. | Accepted
Dicliptera gracilis Leonard | Accepted
Dicliptera grandiflora Gilli | Accepted
Dicliptera granvillei Wassh. | Accepted
Dicliptera guttata Standl. & Leonard | Accepted
Dicliptera haenkeana Nees | Accepted
Dicliptera hastilis Benoist | Accepted
Dicliptera haughtii Leonard | Accepted
Dicliptera hazenii Leonard | Accepted
Dicliptera heterostegia C.Presl | Accepted
Dicliptera hirta K.Balkwill | Accepted
Dicliptera hookeriana Nees | Accepted
Dicliptera humbertii Mildbr. | Accepted
Dicliptera hyalina Nees | Accepted
Dicliptera imbricata Leonard | Accepted
Dicliptera imminuta Rizzini | Accepted
Dicliptera inaequalis Greenm. | Accepted
Dicliptera inamoena Leonard | Accepted
Dicliptera induta W.W.Sm. | Accepted
Dicliptera insularis Benoist | Accepted
Dicliptera inutilis Leonard | Accepted
Dicliptera iopus Lindau | Accepted
Dicliptera japonica (Thunb.) Makino | Accepted
Dicliptera javanica Nees | Accepted
Dicliptera jujuyensis Lindau ex R.E.Fr. | Accepted
Dicliptera katangensis De Wild. | Accepted
Dicliptera killipii Leonard | Accepted
Dicliptera knappii Wassh. | Accepted
Dicliptera koiei Leonard | Accepted
Dicliptera krugii Urb. | Accepted
Dicliptera kurzii C.B.Clarke | Accepted
Dicliptera laxata C.B.Clarke | Accepted
Dicliptera laxispica Lindau | Accepted
Dicliptera leandrii Benoist | Accepted
Dicliptera leistneri K.Balkwill | Accepted
Dicliptera leonotis Dalzell ex C.B.Clarke | Accepted
Dicliptera linifolia Lindau | Accepted
Dicliptera longiflora Hayata | Accepted
Dicliptera longipedunculata Mildbr. | Accepted
Dicliptera maclearii Hemsl. | Accepted
Dicliptera maculata Nees | Accepted
Dicliptera madagascariensis Nees | Accepted
Dicliptera magaliesbergensis K.Balkwill | Accepted
Dicliptera magnibracteata Collett & Hemsl. | Accepted
Dicliptera mairei Benoist | Accepted
Dicliptera martinicensis (Jacq.) Juss. | Accepted
Dicliptera megalochlamys Leonard | Accepted
Dicliptera melleri Rolfe | Accepted
Dicliptera membranacea Leonard | Accepted
Dicliptera microchlamys S.Moore | Accepted
Dicliptera minbuensis Bor | Accepted
Dicliptera minor C.B.Clarke | Accepted
Dicliptera minutifolia Ensermu | Accepted
Dicliptera miscella R.M.Barker | Accepted
Dicliptera monroi S.Moore | Accepted
Dicliptera montana Lindau | Accepted
Dicliptera moritziana S.Schauer | Accepted
Dicliptera mucronata Urb. | Accepted
Dicliptera mucronifolia Nees | Accepted
Dicliptera muelleriferdinandi Lindau | Accepted
Dicliptera multiflora (Ruiz & Pav.) Juss. | Accepted
Dicliptera nanodes Leonard | Accepted
Dicliptera napierae E.A.Bruce | Accepted
Dicliptera nasikensis Lakshmin. & B.D.Sharma | Accepted
Dicliptera neesii (Trimen) L.H.Cramer | Accepted
Dicliptera nemorum Milne-Redh. | Accepted
Dicliptera nervata Greenm. | Accepted
Dicliptera niederleiniana Lindau | Accepted
Dicliptera nilotica C.B.Clarke | Accepted
Dicliptera nobilis S.Moore | Accepted
Dicliptera obanensis S.Moore | Accepted
Dicliptera obtusifolia Urb. | Accepted
Dicliptera ochrochlamys Leonard | Accepted
Dicliptera olitoria Mildbr. | Accepted
Dicliptera pallida Leonard | Accepted
Dicliptera palmariensis Wassh. & J.R.I.Wood | Accepted
Dicliptera paniculata (Forssk.) I.Darbysh. | Accepted
Dicliptera paposana Phil. | Accepted
Dicliptera papuana Warb. | Accepted
Dicliptera parvibracteata Nees | Accepted
Dicliptera peduncularis Nees | Accepted
Dicliptera peruviana (Ruiz & Pav.) Juss. | Accepted
Dicliptera pilosa Kunth | Accepted
Dicliptera podocephala Donn.Sm. | Accepted
Dicliptera pohliana Nees | Accepted
Dicliptera porphyrea Lindau | Accepted
Dicliptera porphyrocoma Leonard | Accepted
Dicliptera procumbens Humb. ex Link | Accepted
Dicliptera pubescens (Vahl) Juss. | Accepted
Dicliptera pumila (Lindau) Dandy ex Brenan | Accepted
Dicliptera purpurascens Wassh. & J.R.I.Wood | Accepted
Dicliptera pyrrantha Leonard | Accepted
Dicliptera quintasii Lindau | Accepted
Dicliptera quitensis Mildbr. | Accepted
Dicliptera rauhii Wassh. | Accepted
Dicliptera reptans Nees | Accepted
Dicliptera resupinata (Vahl) Juss. | Accepted
Dicliptera rhombochlamys Leonard | Accepted
Dicliptera rigidissima Miranda | Accepted
Dicliptera riparia Nees | Accepted
Dicliptera rogersii Turrill | Accepted
Dicliptera rosea Ridl. | Accepted
Dicliptera samoensis Seem. | Accepted
Dicliptera sanctae-martae Leonard | Accepted
Dicliptera sarcochroma Leonard | Accepted
Dicliptera saxicola J.R.I.Wood | Accepted
Dicliptera scabra Nees | Accepted
Dicliptera scandens Leonard | Accepted
Dicliptera sciadephora Donn.Sm. | Accepted
Dicliptera sciaphila Leonard | Accepted
Dicliptera scutellata Griseb. | Accepted
Dicliptera sericea Nees | Accepted
Dicliptera serpenticola (K.Balkwill & Campb.-Young) I.Darbysh. | Accepted
Dicliptera sexangularis (L.) Juss. | Accepted
Dicliptera siamensis Imlay | Accepted
Dicliptera silvestris Lindau | Accepted
Dicliptera skutchii Leonard | Accepted
Dicliptera sparsiflora Nees | Accepted
Dicliptera speciosa Kurz | Accepted
Dicliptera spicata Decne. | Accepted
Dicliptera spinulosa Hochst. ex K.Balkwill | Accepted
Dicliptera squarrosa Nees | Accepted
Dicliptera suffruticosa J.R.I.Wood | Accepted
Dicliptera sumichrastii Lindau | Accepted
Dicliptera swynnertonii S.Moore | Accepted
Dicliptera syringifolia Merxm. | Accepted
Dicliptera thlaspioides Nees | Accepted
Dicliptera tomentosa (Vahl) Nees | Accepted
Dicliptera trianae Leonard | Accepted
Dicliptera trifurca Oerst. | Accepted
Dicliptera tweediana Nees | Accepted
Dicliptera unguiculata Nees | Accepted
Dicliptera uraiensis Hayata | Accepted
Dicliptera uribei Leonard | Accepted
Dicliptera usambarica Lindau | Accepted
Dicliptera velata Seem. | Accepted
Dicliptera verticillata (Forssk.) C.Chr. | Accepted
Dicliptera vestita Benoist | Accepted
Dicliptera viridis Hassk. | Accepted
Dicliptera vulcanica Leonard | Accepted
Dicliptera welwitschii S.Moore | Accepted
Dicliptera whitmeei S.Moore | Accepted
Dicliptera wittei Mildbr. | Accepted
Dicliptera xipotensis Roem. & Schult. | Accepted
Dicliptera zollingeri S.Moore | Accepted
Dischistocalyx alternifolius Champl. & Lejoly | Accepted
Dischistocalyx champluvieranus Lejoly & Lisowski | Accepted
Dischistocalyx epiphytica Lindau | Accepted
Dischistocalyx grandifolius C.B.Clarke | Accepted
