speciname | taxstat
Psammisia corallina A.C. Sm. | Accepted
Psammisia cuyujensis Luteyn | Accepted
Psammisia darienensis Luteyn & Wilbur | Accepted
Psammisia debilis Sleumer | Accepted
Psammisia dolichopoda A.C. Sm. | Accepted
Psammisia ecuadorensis Hoerold | Accepted
Psammisia ferruginea A.C. Sm. | Accepted
Psammisia fissilis A.C. Sm. | Accepted
Psammisia flaviflora A.C. Sm. | Accepted
Psammisia globosa A.C. Sm. | Accepted
Psammisia graebneriana Hoerold | Accepted
Psammisia guianensis Klotzsch | Accepted
Psammisia hookeriana Klotzsch | Accepted
Psammisia idalima A.C. Sm. | Accepted
Psammisia incana Luteyn | Accepted
Psammisia macrophylla (Kunth) Klotzsch | Accepted
Psammisia micrantha (A.C. Sm.) Luteyn | Accepted
Psammisia montana Luteyn | Accepted
Psammisia oppositiflora Luteyn | Accepted
Psammisia oreogenes Sleumer | Accepted
Psammisia orientalis Luteyn | Accepted
Psammisia panamensis A.C. Sm. | Accepted
Psammisia pauciflora Griseb. ex A.C. Sm. | Accepted
Psammisia penduliflora (Dunal) Klotzsch | Accepted
Psammisia ramiflora Klotzsch | Accepted
Psammisia roseiflora Sleumer | Accepted
Psammisia sclerantha A.C. Sm. | Accepted
Psammisia sodiroi Hoerold | Accepted
Psammisia ulbrichiana Hoerold | Accepted
Psammisia urichiana (Britton) A.C.Sm. | Accepted
Psammisia williamsii A.C. Sm. | Accepted
Pterospora andromedea Nutt. | Accepted
Pyrola acuminata (Opiz) Rydb. | Accepted
Pyrola alboreticulata Hayata | Accepted
Pyrola angustifolia (Alef.) Hemsl. | Accepted
Pyrola asarifolia Michx. | Accepted
Pyrola atropurpurea Franch. | Accepted
Pyrola calliantha Andres | Accepted
Pyrola chlorantha Sw. | Accepted
Pyrola chouana Chang Y. Yang | Accepted
Pyrola corbieri H. Lév. | Accepted
Pyrola dahurica (Andres) Kom. | Accepted
Pyrola decorata Andres | Accepted
Pyrola elliptica Nutt. | Accepted
Pyrola forrestiana Andres | Accepted
Pyrola japonica Klenze ex Alef. | Accepted
Pyrola macrocalyx Ohwi | Accepted
Pyrola markonica Y.L. Chou & R.C. Zhou | Accepted
Pyrola mattfeldiana Andres | Accepted
Pyrola media Sw. | Accepted
Pyrola minor L. | Accepted
Pyrola monophylla Y.L. Chou & R.C. Zhou | Accepted
Pyrola morrisonensis (Hayata) Hayata | Accepted
Pyrola nephrophylla Andres | Accepted
Pyrola norvegica Knab. | Accepted
Pyrola picta Sm. | Accepted
Pyrola pumila (Hornem.) Cham. & Schltdl. | Accepted
Pyrola renifolia Maxim. | Accepted
Pyrola rotundifolia L. | Accepted
Pyrola rugosa Andres | Accepted
Pyrola shanxiensis Y.L. Chou & R.C. Zhou | Accepted
Pyrola sororia Andres | Accepted
Pyrola szechuanica Andres | Accepted
Pyrola tschanbaischanica Y.L. Chou & Y.L. Chang | Accepted
Pyrola xinjiangensis Y.L. Chou & R.C. Zhou | Accepted
Rhododendron aberconwayi Cowan | Accepted
Rhododendron adenanthum M.Y. He | Accepted
Rhododendron adenogynum Diels | Accepted
Rhododendron adenopodum Franch. | Accepted
Rhododendron adenosum Davidian | Accepted
Rhododendron aganniphum Balf. f. & Kingdon-Ward | Accepted
Rhododendron agastum Balf. f. & W.W. Sm. | Accepted
Rhododendron albertsenianum Forrest | Accepted
Rhododendron alutaceum Balf. f. & W.W. Sm. | Accepted
Rhododendron amandum Cowan | Accepted
Rhododendron ambiguum Hemsl. | Accepted
Rhododendron amesiae Rehder & E.H. Wilson | Accepted
Rhododendron amundsenianum Hand.-Mazz. | Accepted
Rhododendron annae Franch. | Accepted
Rhododendron anthopogon D. Don | Accepted
Rhododendron anthopogonoides Maxim. | Accepted
Rhododendron anthosphaerum Diels | Accepted
Rhododendron aperantum Balf. f. & Kingdon-Ward | Accepted
Rhododendron apricum P.C. Tam | Accepted
Rhododendron araiophyllum Balf. f. & W.W. Sm. | Accepted
Rhododendron arborescens (Pursh) Torr. | Accepted
Rhododendron arboreum Sm. | Accepted
Rhododendron argipeplum Balf. f. & R.E. Cooper | Accepted
Rhododendron argyrophyllum Franch. | Accepted
Rhododendron arizelum Balf. f. & Forrest | Accepted
Rhododendron asperulum Hutch. & Kingdon-Ward | Accepted
Rhododendron asterochnoum Diels | Accepted
Rhododendron atlanticum (Ashe) Rehder | Accepted
Rhododendron atropunicum H.P. Yang | Accepted
Rhododendron atrovirens Franch. | Accepted
Rhododendron augustinii Hemsl. | Accepted
Rhododendron aureum Georgi | Accepted
Rhododendron auriculatum Hemsl. | Accepted
Rhododendron auritum Tagg | Accepted
Rhododendron austrinum (Small) Rehder | Accepted
Rhododendron bachii H. Lév. | Accepted
Rhododendron baileyi Balf. f. | Accepted
Rhododendron bainbridgeanum Tagg & Forrest | Accepted
Rhododendron balangense W.P. Fang | Accepted
Rhododendron balfourianum Diels | Accepted
Rhododendron bamaense Z.J. Zhao | Accepted
Rhododendron barbatum Wall. ex G. Don | Accepted
Rhododendron barkamense D.F. Chamb. | Accepted
Rhododendron basilicum Balf. f. & W.W. Sm. | Accepted
Rhododendron bathyphyllum Balf. f. & Forrest | Accepted
Rhododendron beanianum Cowan | Accepted
Rhododendron beesianum Diels | Accepted
Rhododendron bellissimum D.F. Chamb. | Accepted
Rhododendron bijiangense T.L. Ming | Accepted
Rhododendron bivelatum Balf. f. | Accepted
Rhododendron bonvalotii Bureau & Franch. | Accepted
Rhododendron boothii Nutt. | Accepted
Rhododendron brachyanthum Franch. | Accepted
Rhododendron brachypodum W.P. Fang & P.S. Liu | Accepted
Rhododendron bracteatum Rehder & E.H. Wilson | Accepted
Rhododendron brevicaudatum R.C. Fang & S.S. Chang | Accepted
Rhododendron brevinerve Chun & W.P. Fang | Accepted
Rhododendron breviperulatum Hayata | Accepted
Rhododendron brevipetiolatum M.Y. Fang | Accepted
Rhododendron bulu Hutch. | Accepted
Rhododendron bureavii Franch. | Accepted
Rhododendron caesium Hutch. | Accepted
Rhododendron calendulaceum (Michx.) Torr. | Accepted
Rhododendron callimorphum Balf. f. & W.W. Sm. | Accepted
Rhododendron calophytum Franch. | Accepted
Rhododendron calostrotum Balf. f. & Kingdon-Ward | Accepted
Rhododendron calvescens Balf. f. & Forrest | Accepted
Rhododendron camelliiflorum Hook. f. | Accepted
Rhododendron campanulatum D. Don | Accepted
Rhododendron campylocarpum Hook. f. | Accepted
Rhododendron campylogynum Franch. | Accepted
Rhododendron canadense (L.) Britton, Sterns & Poggenb. | Accepted
Rhododendron capitatum Maxim. | Accepted
Rhododendron catacosmum Balf. f. ex Tagg | Accepted
Rhododendron cavaleriei H. Lév. | Accepted
Rhododendron cephalanthum Franch. | Accepted
Rhododendron cerasinum Tagg | Accepted
Rhododendron chamaethomsonii (Tagg) Cowan & Davidian | Accepted
Rhododendron chamaezelum Balf. f. & Forrest | Accepted
Rhododendron championiae Hook. | Accepted
Rhododendron changii (W.P. Fang) W.P. Fang | Accepted
Rhododendron chaoanense T.C. Wu & P.C. Tam | Accepted
Rhododendron charitopes Balf. f. & Farrer | Accepted
Rhododendron chihsinianum Chun & W.P. Fang | Accepted
Rhododendron chilanshanense Kurashige | Accepted
Rhododendron chionanthum Tagg & Forrest | Accepted
Rhododendron chrysocalyx H. Lév. & Vaniot | Accepted
Rhododendron chrysodoron Tagg ex Hutch. | Accepted
Rhododendron chunienii Chun & W.P. Fang | Accepted
Rhododendron chunii W.P. Fang | Accepted
Rhododendron ciliatum Hook. f. | Accepted
Rhododendron ciliicalyx Franch. | Accepted
Rhododendron ciliipes Hutch. | Accepted
Rhododendron cinnabarinum Hook. f. | Accepted
Rhododendron circinnatum Cowan & Kingdon-Ward | Accepted
Rhododendron citriniflorum Balf. f. & Forrest | Accepted
Rhododendron clementinae Forrest | Accepted
Rhododendron codonanthum Balf. f. & Forrest | Accepted
Rhododendron coelicum Balf. f. & Farrer | Accepted
Rhododendron coeloneurum Diels | Accepted
Rhododendron columbianum (Piper) Harmaja | Accepted
Rhododendron comisteum Balf. f. & Forrest | Accepted
Rhododendron complexum Balf. f. & W.W. Sm. | Accepted
Rhododendron concinnum Hemsl. | Accepted
Rhododendron coriaceum Franch. | Accepted
Rhododendron coryanum Tagg & Forrest | Accepted
Rhododendron crassimedium P.C. Tam | Accepted
Rhododendron crassistylum M.Y. He | Accepted
Rhododendron cretaceum P.C. Tam | Accepted
Rhododendron crinigerum Franch. | Accepted
Rhododendron cuneatum W.W. Sm. | Accepted
Rhododendron cyanocarpum (Franch.) Franch. ex W.W. Sm. | Accepted
Rhododendron dachengense G.Z. Li | Accepted
Rhododendron dalhousieae Hook. f. | Accepted
Rhododendron danbaense L.C. Hu | Accepted
Rhododendron dasycladoides Hand.-Mazz. | Accepted
Rhododendron dasypetalum Balf. f. & Forrest | Accepted
Rhododendron datiandingense Z.J. Feng | Accepted
Rhododendron dauricum L. | Accepted
Rhododendron davidii Franch. | Accepted
Rhododendron davidsonianum Rehder & E.H. Wilson | Accepted
Rhododendron dawuense H.P. Yang | Accepted
Rhododendron dayaoshanense L.M. Gao & D.Z. Li | Accepted
Rhododendron dayiense M.Y. He | Accepted
Rhododendron declivatum Ching & H.P. Yang | Accepted
Rhododendron decorum Franch. | Accepted
Rhododendron dekatanum Cowan | Accepted
Rhododendron delavayi Franch. | Accepted
Rhododendron dendricola Hutch. | Accepted
Rhododendron dendrocharis Franch. | Accepted
Rhododendron densifolium K.M. Feng | Accepted
Rhododendron denudatum H. Lév. | Accepted
Rhododendron detersile Franch. | Accepted
Rhododendron detonsum Balf. f. & Forrest | Accepted
Rhododendron dichroanthum Diels | Accepted
Rhododendron dignabile Cowan | Accepted
Rhododendron dimitrum Balf. f. & Forrest | Accepted
Rhododendron diphrocalyx Balf. f. | Accepted
Rhododendron discolor Franch. | Accepted
Rhododendron diversipilosum (Nakai) Harmaja | Accepted
Rhododendron duclouxii H. Lév. | Accepted
Rhododendron dumicola Tagg & Forrest | Accepted
Rhododendron ebianense M.Y. Fang | Accepted
Rhododendron eclecteum Balf. f. & Forrest | Accepted
Rhododendron edgarianum Rehder & E.H. Wilson | Accepted
Rhododendron edgeworthii Hook. f. | Accepted
Rhododendron elegantulum Tagg & Forrest | Accepted
Rhododendron emarginatum Hemsl. & E.H. Wilson | Accepted
Rhododendron erastum Balf. f. & Forrest | Accepted
Rhododendron erosum Cowan | Accepted
Rhododendron erythrocalyx Balf. f. & Forrest | Accepted
Rhododendron esetulosum Balf. f. & Forrest | Accepted
Rhododendron euchroum Balf. f. & Kingdon-Ward | Accepted
Rhododendron eudoxum Balf. f. & Forrest | Accepted
Rhododendron eurysiphon Tagg & Forrest | Accepted
Rhododendron exasperatum Tagg | Accepted
Rhododendron excellens Hemsl. & E.H. Wilson | Accepted
Rhododendron faberi Hemsl. | Accepted
Rhododendron facetum Balf. f. & Kingdon-Ward | Accepted
Rhododendron faithiae Chun | Accepted
Rhododendron fangchengense P.C. Tam | Accepted
Rhododendron farinosum H. Lév. | Accepted
Rhododendron farrerae Sweet | Accepted
Rhododendron fastigiatum Franch. | Accepted
Rhododendron faucium D.F. Chamb. | Accepted
Rhododendron fauriei Franch. | Accepted
Rhododendron feddei H. Lév. | Accepted
Rhododendron fittianum Balf. f. | Accepted
Rhododendron flammeum (Michx.) Sarg. | Accepted
Rhododendron flavantherum Hutch. & Kingdon-Ward | Accepted
Rhododendron flavidum Franch. | Accepted
Rhododendron flavoflorum T.L. Ming | Accepted
Rhododendron fletcherianum Davidian | Accepted
Rhododendron floccigerum Franch. | Accepted
Rhododendron floribundum Franch. | Accepted
Rhododendron florulentum P.C. Tam | Accepted
Rhododendron flosculum W.P. Fang & G.Z. Li | Accepted
Rhododendron flumineum W.P. Fang & M.Y. He | Accepted
Rhododendron formosanum Hemsl. | Accepted
Rhododendron forrestii Balf. f. ex Diels | Accepted
Rhododendron fortunei Lindl. | Accepted
Rhododendron fragariiflorum Kingdon-Ward | Accepted
Rhododendron fuchsiifolium H. Lév. | Accepted
Rhododendron fulgens Hook. f. | Accepted
Rhododendron fulvastrum Balf. f. & Forrest | Accepted
Rhododendron fulvum Balf. f. & W.W. Sm. | Accepted
Rhododendron fuscipilum M.Y. He | Accepted
Rhododendron fuyuanense Zeng H. Yang | Accepted
Rhododendron galactinum Balf. f. ex Tagg | Accepted
Rhododendron gannanense Z.C. Feng & X.G. Sun | Accepted
Rhododendron gemmiferum M.N. Philipson & Philipson | Accepted
Rhododendron genestierianum Forrest | Accepted
Rhododendron glanduliferum Franch. | Accepted
Rhododendron glischrum Balf. f. & W.W. Sm. | Accepted
Rhododendron gologense C.J. Xu & Z.J. Zhao | Accepted
Rhododendron gonggashanense W.K. Hu | Accepted
Rhododendron gongshanense T.L. Ming | Accepted
Rhododendron grande Wight | Accepted
Rhododendron griersonianum Balf. f. & Forrest | Accepted
Rhododendron griffithianum Wight | Accepted
Rhododendron groenlandicum (Oeder) Kron & Judd | Accepted
Rhododendron guangnanense R.C. Fang | Accepted
Rhododendron guihainianum G.Z. Li | Accepted
Rhododendron guizhongense G.Z. Li | Accepted
Rhododendron guizhouense M.Y. Fang | Accepted
Rhododendron habrotrichum Balf. f. & W.W. Sm. | Accepted
Rhododendron haematodes Franch. | Accepted
Rhododendron hainanense Merr. | Accepted
Rhododendron hanceanum Hemsl. | Accepted
Rhododendron hancockii Hemsl. | Accepted
Rhododendron haofui Chun & W.P. Fang | Accepted
Rhododendron heizhugouense M.Y. He & L.C. Hu | Accepted
Rhododendron hejiangense M.Y. He | Accepted
Rhododendron heliolepis Franch. | Accepted
Rhododendron hemigymnum (Tagg & Forrest) D.F. Chamb. | Accepted
Rhododendron hemitrichotum Balf. f. & Forrest | Accepted
Rhododendron hemsleyanum E.H. Wilson | Accepted
Rhododendron henanense W.P. Fang | Accepted
Rhododendron henryi Hance | Accepted
Rhododendron heteroclitum H.P. Yang | Accepted
Rhododendron hillieri Davidian | Accepted
Rhododendron hippophaeoides Balf. f. & W.W. Sm. | Accepted
Rhododendron hirsutipetiolatum A.L. Chang & R.C. Fang | Accepted
Rhododendron hirtipes Tagg | Accepted
Rhododendron hodgsonii Hook. f. | Accepted
Rhododendron hoi W.P. Fang | Accepted
Rhododendron hongkongense Hutch. | Accepted
Rhododendron hookeri Nutt. | Accepted
Rhododendron huadingense B.Y. Ding & Y.Y. Fang | Accepted
Rhododendron huanum W.P. Fang | Accepted
Rhododendron huguangense P.C. Tam | Accepted
Rhododendron huidongense T.L. Ming | Accepted
Rhododendron hunanense Chun ex P.C. Tam | Accepted
Rhododendron hunnewellianum Rehder & E.H. Wilson | Accepted
Rhododendron hutchinsonianum W.P. Fang | Accepted
Rhododendron hylaeum Balf. f. & Farrer | Accepted
Rhododendron hypenanthum Balf. f. | Accepted
Rhododendron hyperythrum Hayata | Accepted
Rhododendron hypoblematosum P.C. Tam | Accepted
Rhododendron hypoglaucum Hemsl. | Accepted
Rhododendron hypoleucum (Kom.) Harmaja | Accepted
Rhododendron igneum Cowan | Accepted
Rhododendron impeditum Balf. f. & W.W. Sm. | Accepted
Rhododendron inopinum Balf. f. | Accepted
Rhododendron insigne Hemsl. & E.H. Wilson | Accepted
Rhododendron intricatum Franch. | Accepted
Rhododendron invictum Balf. f. & Farrer | Accepted
Rhododendron irroratum Franch. | Accepted
Rhododendron jasminoides M.Y. He | Accepted
Rhododendron jenestierianum Forrest | Accepted
Rhododendron jinchangense Zeng H. Yang | Accepted
Rhododendron jingangshanicum P.C. Tam | Accepted
Rhododendron jinpingense W.P. Fang & M.Y. He | Accepted
Rhododendron jinxiuense W.P. Fang & M.Y. He | Accepted
Rhododendron joniense Ching & H.P. Yang | Accepted
Rhododendron kanehirae E.H.Wilson | Accepted
Rhododendron kasoense Hutch. & Kingdon-Ward | Accepted
Rhododendron kawakamii Hayata | Accepted
Rhododendron keleticum Balf. f. & Forrest | Accepted
Rhododendron kendrickii Nutt. | Accepted
Rhododendron keysii Nutt. | Accepted
Rhododendron kiangsiense W.P. Fang | Accepted
Rhododendron kongboense Hutch. | Accepted
Rhododendron kwangsiense Hu ex P.C. Tam | Accepted
Rhododendron kwangtungense Merr. & Chun | Accepted
Rhododendron kyawii Lace & W.W. Sm. | Accepted
Rhododendron labolengense Ching & H.P. Yang | Accepted
Rhododendron lacteum Franch. | Accepted
Rhododendron lanatoides D.F. Chamb. | Accepted
Rhododendron lanatum Hook. f. | Accepted
Rhododendron lanigerum Tagg | Accepted
Rhododendron laojunshanense M.Y. Fang | Accepted
Rhododendron lapponicum (L.) Wahlenb. | Accepted
Rhododendron lasiostylum Hayata | Accepted
Rhododendron lateriflorum R.C. Fang & A.L. Chang | Accepted
Rhododendron latoucheae Franch. | Accepted
Rhododendron laudandum Cowan | Accepted
Rhododendron leiboense Z.J. Zhao | Accepted
Rhododendron leishanicum W.P. Fang & S.S. Chang ex D.F. Chamb. | Accepted
Rhododendron lepidostylum Balf. f. & Forrest | Accepted
Rhododendron lepidotum Wall. ex G. Don | Accepted
Rhododendron leptocarpum Nutt. | Accepted
Rhododendron leptocladon Dop | Accepted
Rhododendron leptopeplum Balf. f. & Forrest | Accepted
Rhododendron leptothrium Balf. f. & Forrest | Accepted
Rhododendron leucaspis Tagg | Accepted
Rhododendron levinei Merr. | Accepted
Rhododendron liaoxigense S.L. Tung & Z. Lu | Accepted
Rhododendron liboense Z.R. Chen & K.M. Lan | Accepted
Rhododendron liliiflorum H. Lév. | Accepted
Rhododendron lindleyi T. Moore | Accepted
Rhododendron linearilobum R.C. Fang & A.L. Chang | Accepted
Rhododendron linguiense G.Z. Li | Accepted
Rhododendron litchiifolium T.C. Wu & P.C. Tam | Accepted
Rhododendron lochmium Balf. f. | Accepted
Rhododendron longesquamatum C.K. Schneid. | Accepted
Rhododendron longicalyx M.Y. Fang | Accepted
Rhododendron longifalcatum P.C. Tam | Accepted
Rhododendron longilobum L.M. Gao & D.Z. Li | Accepted
Rhododendron longiperulatum Hayata | Accepted
Rhododendron longipes Rehder & E.H. Wilson | Accepted
Rhododendron longistylum Rehder & A. Wilson | Accepted
Rhododendron loniceriflorum P.C. Tam | Accepted
Rhododendron ludlowii Cowan | Accepted
Rhododendron luhuoense H.P. Yang | Accepted
Rhododendron lukiangense Franch. | Accepted
Rhododendron lulangense L.C. Hu & Tateishi | Accepted
Rhododendron lungchiense W.P. Fang | Accepted
Rhododendron lutescens Franch. | Accepted
Rhododendron mackenzianum Forrest | Accepted
Rhododendron maculiferum Franch. | Accepted
Rhododendron maddenii Hook. f. | Accepted
Rhododendron magnificum Kingdon-Ward | Accepted
Rhododendron magniflorum W.K. Hu | Accepted
Rhododendron maguanense K.M. Feng | Accepted
Rhododendron mainlingense S.H. Huang & R.C. Fang | Accepted
Rhododendron malipoense M.Y. He | Accepted
Rhododendron mallotum Balf. f. & Kingdon-Ward | Accepted
Rhododendron maoerense W.P. Fang & G.Z. Li | Accepted
Rhododendron maowenense Ching & H.P. Yang | Accepted
Rhododendron mariae Hance | Accepted
Rhododendron mariesii Hemsl. & E.H. Wilson | Accepted
Rhododendron martinianum Balf. f. & Forrest | Accepted
Rhododendron meddianum Forrest | Accepted
Rhododendron medoense W.P. Fang & M.Y. He | Accepted
Rhododendron megacalyx Balf. f. & Kingdon-Ward | Accepted
Rhododendron megalanthum M.Y. Fang | Accepted
Rhododendron megeratum Balf. f. & Forrest | Accepted
Rhododendron mekongense Franch. | Accepted
Rhododendron mengtszense Balf. f. & W.W. Sm. | Accepted
Rhododendron meridionale P.C. Tam | Accepted
Rhododendron mianningense Z.J. Zhao | Accepted
Rhododendron micranthum Turcz. | Accepted
Rhododendron microgynum Balf. f. & Forrest | Accepted
Rhododendron microphyton Franch. | Accepted
Rhododendron mimetes Tagg & Forrest | Accepted
Rhododendron miniatum Cowan | Accepted
Rhododendron minutiflorum Hu | Accepted
Rhododendron minyaense Philipson & M.N. Philipson | Accepted
Rhododendron mitriforme P.C. Tam | Accepted
Rhododendron miyiense W.K. Hu | Accepted
Rhododendron molle (Blume) G. Don | Accepted
Rhododendron mollicomum Balf. f. & W.W. Sm. | Accepted
Rhododendron monanthum Balf. f. & W.W. Sm. | Accepted
Rhododendron montiganum T.L. Ming | Accepted
Rhododendron montroseanum Davidian | Accepted
Rhododendron morii Hayata | Accepted
Rhododendron moulmainense Hook. | Accepted
Rhododendron moupinense Franch. | Accepted
Rhododendron mucronatum (Blume) G. Don | Accepted
Rhododendron mucronulatum Turcz. | Accepted
Rhododendron myrsinifolium Ching ex W.P. Fang & M.Y. He | Accepted
Rhododendron myrtifolium Schott & Kotschy | Accepted
Rhododendron naamkwanense Merr. | Accepted
Rhododendron nakaharae Hayata | Accepted
Rhododendron nakotiltum Balf. f. & Forrest | Accepted
Rhododendron nanjianense K.M. Feng & Z.H. Yang | Accepted
Rhododendron nanpingense P.C. Tam | Accepted
Rhododendron neglectum (Ashe) Ashe | Accepted
Rhododendron neriiflorum Franch. | Accepted
Rhododendron nigroglandulosum Nitz. | Accepted
Rhododendron nitidulum Rehder & E.H. Wilson | Accepted
Rhododendron nivale Hook. f. | Accepted
Rhododendron niveum Hook. f. | Accepted
Rhododendron noriakianum Suzuki | Accepted
Rhododendron nuttallii Booth ex Nutt. | Accepted
Rhododendron nyingchiense R.C. Fang & S.H. Huang | Accepted
Rhododendron nymphaeoides W.K. Hu | Accepted
Rhododendron oblancifolium M.Y. Fang | Accepted
Rhododendron oblongifolium (Small) Millais | Accepted
Rhododendron obtusum (Lindl.) Planch. | Accepted
Rhododendron occidentale (Torr. & A. Gray) A. Gray | Accepted
Rhododendron ochraceum Rehder & E.H. Wilson | Accepted
Rhododendron octandrum M.Y. He | Accepted
Rhododendron oldhamii Maxim. | Accepted
Rhododendron oligocarpum W.P. Fang | Accepted
Rhododendron orbiculare Decne. | Accepted
Rhododendron oreodoxa Franch. | Accepted
Rhododendron oreogenum L.C. Hu | Accepted
Rhododendron oreotrephes W.W. Sm. | Accepted
Rhododendron orthocladum Balf. f. & Forrest | Accepted
Rhododendron ovatum (Lindl.) Planch. ex Maxim. | Accepted
Rhododendron pachyphyllum W.P. Fang | Accepted
Rhododendron pachypodum Balf. f. & W.W. Sm. | Accepted
Rhododendron pachysanthum Hayata | Accepted
Rhododendron pachytrichum Franch. | Accepted
Rhododendron papillatum Balf. f. & R.E. Cooper | Accepted
Rhododendron paradoxum Balf. f. | Accepted
Rhododendron parmulatum Cowan | Accepted
Rhododendron pemakoense Kingdon-Ward | Accepted
Rhododendron pendulum Hook. f. | Accepted
Rhododendron peregrinum Tagg | Accepted
Rhododendron periclymenoides (Michx.) Shinners | Accepted
Rhododendron petrocharis Diels | Accepted
Rhododendron phaeochrysum Balf. f. & W.W. Sm. | Accepted
Rhododendron piercei Davidian | Accepted
Rhododendron pilostylum W.K. Hu | Accepted
Rhododendron pinetorum P.C. Tam | Accepted
Rhododendron pingbianense M.Y. Fang | Accepted
Rhododendron pingianum W.P. Fang | Accepted
Rhododendron platyphyllum (Franch. ex Diels) Balf. f. & W.W. Sm. | Accepted
Rhododendron platypodum Diels | Accepted
Rhododendron pleistanthum E.H. Wilding | Accepted
Rhododendron pocophorum Balf. f. ex Tagg | Accepted
Rhododendron poilanei Dop | Accepted
Rhododendron polycladum Franch. | Accepted
Rhododendron polylepis Franch. | Accepted
Rhododendron polyraphidoideum P.C. Tam | Accepted
Rhododendron polytrichum W.P. Fang | Accepted
Rhododendron pomense Cowan & Davidian | Accepted
Rhododendron populare Cowan | Accepted
Rhododendron potaninii Batalin | Accepted
Rhododendron praestans Balf. f. & W.W. Sm. | Accepted
Rhododendron praeteritum Hutch. | Accepted
Rhododendron praevernum Hutch. | Accepted
Rhododendron preptum Balf. f. & Forrest | Accepted
Rhododendron primuliflorum Bureau & Franch. | Accepted
Rhododendron principis Bureau & Franch. | Accepted
Rhododendron prinophyllum (Small) Millais | Accepted
Rhododendron pronum Tagg & Forrest | Accepted
Rhododendron proteoides Balf. f. & W.W. Sm. | Accepted
Rhododendron protistum Balf. f. & Forrest | Accepted
Rhododendron pruniflorum Hutch. & Kingdon-Ward | Accepted
Rhododendron prunifolium (Small) Millais | Accepted
Rhododendron przewalskii Maxim. | Accepted
Rhododendron pseudochrysanthum Hayata | Accepted
Rhododendron pseudociliipes Cullen | Accepted
Rhododendron pubescens Balf. f. & Forrest | Accepted
Rhododendron pubicostatum T.L. Ming | Accepted
Rhododendron pudorosum Cowan | Accepted
Rhododendron pugeense L.C. Hu | Accepted
Rhododendron pulchroides Chun & W.P. Fang | Accepted
Rhododendron pulchrum Sweet | Accepted
Rhododendron pumilum Hook. f. | Accepted
Rhododendron punctifolium L.C. Hu | Accepted
Rhododendron purdomii Rehder & E.H. Wilson | Accepted
Rhododendron pyrrhoanthum Balf. f. | Accepted
Rhododendron qianyangense M.Y. He | Accepted
Rhododendron qinghaiense Ching ex W.Y. Wang | Accepted
Rhododendron racemosum Franch. | Accepted
Rhododendron radendum W.P. Fang | Accepted
Rhododendron ramipilosum T.L. Ming | Accepted
Rhododendron ramsdenianum Cowan | Accepted
Rhododendron redowskianum Maxim. | Accepted
Rhododendron retusum (Blume) Benn. | Accepted
Rhododendron rex H. Lév. | Accepted
Rhododendron rhodanthum M.Y. He | Accepted
Rhododendron rhombifolium R.C. Fang | Accepted
Rhododendron rhuyuenense Chun ex P.C. Tam | Accepted
Rhododendron rigidum Franch. | Accepted
Rhododendron riparioides (Cullen) Cubey | Accepted
Rhododendron ririei Hemsl. & E.H. Wilson | Accepted
Rhododendron rivulare Hand.-Mazz. | Accepted
Rhododendron roseatum Hutch. | Accepted
Rhododendron rothschildii Davidian | Accepted
Rhododendron roxieanum Forrest | Accepted
Rhododendron roxieoides D.F. Chamb. | Accepted
Rhododendron rubiginosum Franch. | Accepted
Rhododendron rubropilosum Hayata | Accepted
Rhododendron rufescens Franch. | Accepted
Rhododendron rufohirtum Hand.-Mazz. | Accepted
Rhododendron rufum Batalin | Accepted
Rhododendron rupicola W.W. Sm. | Accepted
Rhododendron rupivalleculatum P.C. Tam | Accepted
Rhododendron rushforthii Argent & D.F. Chamb. | Accepted
Rhododendron russatum Balf. f. & Forrest | Accepted
Rhododendron saluenense Franch. | Accepted
Rhododendron sanguineum Franch. | Accepted
Rhododendron sargentianum Rehder & E.H. Wilson | Accepted
Rhododendron saxatile B.Y. Ding & Y.Y. Fang | Accepted
Rhododendron scabrifolium Franch. | Accepted
Rhododendron schistocalyx Balf. f. & Forrest | Accepted
Rhododendron schlippenbachii Maxim. | Accepted
Rhododendron scopulorum Hutch. | Accepted
Rhododendron searsiae Rehder & E.H. Wilson | Accepted
Rhododendron seinghkuense Kingdon-Ward | Accepted
Rhododendron selense Franch. | Accepted
Rhododendron semnoides Tagg & Forrest | Accepted
Rhododendron seniavinii Maxim. | Accepted
Rhododendron serotinum Hutch. | Accepted
Rhododendron setiferum Balf. f. & Forrest | Accepted
Rhododendron setosum D. Don | Accepted
Rhododendron shanii W.P. Fang | Accepted
Rhododendron sherriffii Cowan | Accepted
Rhododendron shimenense Q.X. Liu & C.M. Zhang | Accepted
Rhododendron shimianense W.P. Fang & P.S. Liu | Accepted
Rhododendron shweliense Balf. f. & Forrest | Accepted
Rhododendron sidereum Balf. f. | Accepted
Rhododendron siderophyllum Franch. | Accepted
Rhododendron sikangense W.P. Fang | Accepted
Rhododendron sikayotaizanense Masam. | Accepted
Rhododendron simiarum Hance | Accepted
Rhododendron simsii Planch. | Accepted
Rhododendron sinofalconeri Balf. f. | Accepted
Rhododendron sinogrande Balf. f. & W.W. Sm. | Accepted
Rhododendron sinonuttallii Balf. f. & Forrest | Accepted
Rhododendron sinosimulans D.F. Chamb. | Accepted
Rhododendron souliei Franch. | Accepted
Rhododendron spadiceum P.C. Tam | Accepted
