id | species | address | source | latitude | longitude
143 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,                                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
144 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Guangxi,,,花坪林区红滩                                                                                                                                                                                                                                  " | "brahms    " | 24.851109 | 106.383731
145 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Guangxi,大瑶山县,,平竹乡横冲村至金秀附近老山那条                                                                                                                                                                                                        " | "brahms    " | 22.815478 | 108.327546
146 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,巫山县,,骡坪区附近                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
147 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guizhou,,,                                                                                                                                                                                                                                              " | "brahms    " | 26.598194 | 106.70741
148 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,虔南县,,近东里乡西坑障                                                                                                                                                                                                                          " | "brahms    " | 24.742403 | 114.530125
149 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,,,                                                                                                                                                                                                                                              " | "brahms    " | 28.674363 | 115.908733
150 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,黎川县,,密林区大？林场贵溪至武夷山脉                                                                                                                                                                                                            " | "brahms    " | 27.282333 | 116.907681
151 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Zhejiang,昌化县,,顺溪坞龙门关                                                                                                                                                                                                                           " | "brahms    " | 30.16299 | 119.217921
152 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,Baoxing Xian,,                                                                                                                                                                                                                                  " | "brahms    " | 30.368126 | 102.814531
153 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,巫溪县,,双河乡龙洞同                                                                                                                                                                                                                            " | "brahms    " | 30.651652 | 104.075931
154 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangdong,Lechang Xian,,一区鬼子岩                                                                                                                                                                                                                      " | "brahms    " | 25.130136 | 113.347519
155 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,奉节县,,兴隆中河乡丁线溪沟内                                                                                                                                                                                                                    " | "brahms    " | 30.651652 | 104.075931
156 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,屏边苗族自治县,,瑶山区白岩乡白岩猪滚坡                                                                                                                                                                                                           " | "brahms    " | 22.98356 | 103.687612
157 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangdong,连县,,瑶安田心林场                                                                                                                                                                                                                            " | "brahms    " | 24.780554 | 112.377534
158 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,太宁县,,点丰岩大队                                                                                                                                                                                                                               " | "brahms    " | 26.100782 | 119.295146
159 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hunan,城步苗族自治县,,汀坪公社                                                                                                                                                                                                                          " | "brahms    " | 26.096517 | 110.28581
160 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,南康县,,浮石公社大山脑                                                                                                                                                                                                                          " | "brahms    " | 25.661471 | 114.765403
161 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Guizhou,Anlong Xian,,龙山公社王院                                                                                                                                                                                                                       " | "brahms    " | 25.099014 | 105.442701
162 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Gansu,灰城县,,乡家荘太和社铁山                                                                                                                                                                                                                          " | "brahms    " | 36.059421 | 103.826308
163 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,南靖县,,和溪六斗山                                                                                                                                                                                                                               " | "brahms    " | 24.876008 | 117.230827
164 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,,,峩山龙昇岗                                                                                                                                                                                                                                    " | "brahms    " | 30.651652 | 104.075931
165 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Yunnan,,,                                                                                                                                                                                                                                               " | "brahms    " | 25.045806 | 102.710002
166 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,奉节县,,巫山县                                                                                                                                                                                                                                  " | "brahms    " | 31.0180342 | 109.46462
167 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,奉节县,,双店公社                                                                                                                                                                                                                                " | "brahms    " | 30.651652 | 104.075931
168 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,奉节县,,巫山县                                                                                                                                                                                                                                  " | "brahms    " | 31.0180342 | 109.46462
169 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hunan,,,八大公山                                                                                                                                                                                                                                        " | "brahms    " | 29.659388 | 109.828268
170 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,来丰县,,                                                                                                                                                                                                                                          " | "brahms    " | 30.546498 | 114.341862
170 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,来丰县,,                                                                                                                                                                                                                                          " | "brahms    " | 22.544253 | 114.125215
171 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,,,莲花公社                                                                                                                                                                                                                                      " | "brahms    " | 27.127669 | 113.961465
172 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,安远县,,渡口乡蔡坊                                                                                                                                                                                                                              " | "brahms    " | 25.136927 | 115.393922
173 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Guangxi,都安瑶族自治县,,加成乡挡如勤                                                                                                                                                                                                                    " | "brahms    " | 23.932675 | 108.105312
174 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Hunan,祁东县,,灵官镇枣树岭                                                                                                                                                                                                                              " | "brahms    " | 26.717641 | 111.973369
175 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,泰宁县,,新桥公社                                                                                                                                                                                                                                 " | "brahms    " | 27.042274 | 117.107409
176 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Yunnan,Wenshan Xian,,老君山陈家寨中                                                                                                                                                                                                                     " | "brahms    " | 23.400733 | 104.216248
176 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Yunnan,Wenshan Xian,,老君山陈家寨中                                                                                                                                                                                                                     " | "brahms    " | 23.386306 | 104.23251
177 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Yunnan,Wenshan Xian,,老君山陈家寨中                                                                                                                                                                                                                     " | "brahms    " | 23.400733 | 104.216248
177 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Yunnan,Wenshan Xian,,老君山陈家寨中                                                                                                                                                                                                                     " | "brahms    " | 23.386306 | 104.23251
178 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Zhejiang,,,百解大港头小井？                                                                                                                                                                                                                             " | "brahms    " | 30.267447 | 120.152792
179 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,贵溪县,,冷水乡                                                                                                                                                                                                                                  " | "brahms    " | 28.331033 | 117.326751
179 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,贵溪县,,冷水乡                                                                                                                                                                                                                                  " | "brahms    " | 28.518219 | 116.878572
179 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,贵溪县,,冷水乡                                                                                                                                                                                                                                  " | "brahms    " | 28.52716 | 117.385126
179 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,贵溪县,,冷水乡                                                                                                                                                                                                                                  " | "brahms    " | 28.288149 | 117.424275
179 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,贵溪县,,冷水乡                                                                                                                                                                                                                                  " | "brahms    " | 28.010434 | 116.981789
180 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,大余县,,内良墟                                                                                                                                                                                                                                  " | "brahms    " | 25.389253 | 114.08557
181 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,崇义县,,密溪陂子坑                                                                                                                                                                                                                              " | "brahms    " | 25.681784 | 114.308267
182 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Shaanxi,盩厔县,,陈河乡呙呙殿                                                                                                                                                                                                                            " | "brahms    " | 34.163314 | 108.221973
183 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,瑞金县,,桂清乡红门社                                                                                                                                                                                                                            " | "brahms    " | 25.885555 | 116.027135
183 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,瑞金县,,桂清乡红门社                                                                                                                                                                                                                            " | "brahms    " | 25.863255 | 116.056215
184 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Fujian,泰宁县,,大田公社新华坊                                                                                                                                                                                                                           " | "brahms    " | 26.923601 | 117.005059
185 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Jiangxi,Jinggangshan,,茨坪至金狮面沿途                                                                                                                                                                                                                  " | "brahms    " | 26.748081 | 114.289228
186 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Yunnan,,,                                                                                                                                                                                                                                               " | "brahms    " | 25.045806 | 102.710002
187 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,,,峩山牛心寺                                                                                                                                                                                                                                    " | "brahms    " | 30.651652 | 104.075931
188 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,,,                                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
189 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Guangdong,Lechang Xian,,五山区去英矿路上                                                                                                                                                                                                                " | "brahms    " | 25.130136 | 113.347519
190 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Sichuan,,,                                                                                                                                                                                                                                              " | "brahms    " | 30.651652 | 104.075931
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 30.0527857 | 109.8293377
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 29.7641197 | 109.7576484
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 29.713176 | 109.572688
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 29.671782 | 109.596353
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 29.9901102 | 109.4823331
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 29.9901102 | 109.4823331
191 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,四区                                                                                                                                                                                                                                " | "brahms    " | 30.0513837 | 109.8317861
192 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,,,马通嶺                                                                                                                                                                                                                                          " | "brahms    " | 30.521467 | 114.3515092
193 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,                                                                                                                                                                                                                                    " | "brahms    " | 29.986899 | 109.491485
194 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,Xuan'en Xian,,八大公山药材场刘家坡                                                                                                                                                                                                                " | "brahms    " | 29.986899 | 109.491485
195 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Hubei,,,老君山                                                                                                                                                                                                                                          " | "brahms    " | 31.534541 | 110.460876
196 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,瑞金县,,柘下山                                                                                                                                                                                                                                  " | "brahms    " | 25.885555 | 116.027135
196 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Jiangxi,瑞金县,,柘下山                                                                                                                                                                                                                                  " | "brahms    " | 25.863255 | 116.056215
197 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Zhejiang,,,天目山大树王                                                                                                                                                                                                                                 " | "brahms    " | 30.3207476 | 119.4344546
197 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Zhejiang,,,天目山大树王                                                                                                                                                                                                                                 " | "brahms    " | 30.20267269999999 | 119.3986299
198 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Zhejiang,,,天目山天花岺                                                                                                                                                                                                                                 " | "brahms    " | 30.3207476 | 119.4344546
198 | "Cryptotaenia  DC.                                                                                                                                                                                                                                             " | "China,Zhejiang,,,天目山天花岺                                                                                                                                                                                                                                 " | "brahms    " | 30.20267269999999 | 119.3986299
199 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,永兴区老场小落街                                                                                                                                                                                                                              " | "brahms    " | 31.458831 | 104.638377
199 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,永兴区老场小落街                                                                                                                                                                                                                              " | "brahms    " | 31.142111 | 107.885493
199 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,永兴区老场小落街                                                                                                                                                                                                                              " | "brahms    " | 30.35419 | 104.146611
199 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,永兴区老场小落街                                                                                                                                                                                                                              " | "brahms    " | 29.022952 | 104.562762
199 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,永兴区老场小落街                                                                                                                                                                                                                              " | "brahms    " | 26.935614 | 101.453298
199 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | "China,Sichuan,,,永兴区老场小落街                                                                                                                                                                                                                              " | "brahms    " | 30.56414599999999 | 105.607565
