genusid | speciesid | latinname | namezh
115990 | 242325774 | Hydrocotyle pseudoconferta | 密伞天胡荽
115990 | 200015606 | Hydrocotyle ramiflora | 长梗天胡荽
115990 | 200015607 | Hydrocotyle salwinica | 怒江天胡荽
115990 | 200015609 | Hydrocotyle setulosa | 刺毛天胡荽
115990 | 200015610 | Hydrocotyle sibthorpioides | 天胡荽
115990 | 200015611 | Hydrocotyle sibthorpioides var. batrachium | 破铜钱
115990 | 242325781 | Hydrocotyle sibthorpioides var. sibthorpioides | 天胡荽(原变种)
115990 | 242325782 | Hydrocotyle wilfordii | 肾叶天胡荽
115990 | 200015613 | Hydrocotyle wilsonii | 鄂西天胡荽
116080 | 250061362 | Hymenidium huzhihaoi |  
116080 | 250097247 | Hymenidium ladyginii |  
116080 | 250061361 | Hymenidium lhasanum |  
116080 | 250061363 | Hymenidium mieheanum |  
116080 | 250061360 | Hymenidium virgatum |  
117272 | 200015616 | Krasnovia longiloba | 块茎芹
118476 | 200015617 | Levisticum officinale | 欧当归
118498 | 242444027 | Libanotis abolinii | 狼山岩风
118498 | 200015618 | Libanotis acaulis | 阔鞘岩风
118498 | 200015620 | Libanotis buchtormensis | 岩风
118498 | 200015621 | Libanotis condensata | 密花岩风
118498 | 200015622 | Libanotis depressa | 地岩风
118498 | 200015623 | Libanotis eriocarpa | 绵毛岩风
118498 | 242444028 | Libanotis grubovii | 锐棱岩风
118498 | 200015624 | Libanotis iliensis | 伊犁岩风
118498 | 200015625 | Libanotis incana | 碎叶岩风
118498 | 242329330 | Libanotis jinanensis | 济南岩风
118498 | 200015627 | Libanotis lancifolia | 条叶岩风
118498 | 200015628 | Libanotis lanzhouensis | 兰州岩风
118498 | 200015629 | Libanotis laticalycina | 宽萼岩风
118498 | 200015630 | Libanotis schrenkiana | 坚挺岩风
118498 | 200015631 | Libanotis seseloides | 香芹
118498 | 200015632 | Libanotis sibirica | 亚洲岩风
118498 | 200015633 | Libanotis spodotrichoma | 灰毛岩风
118498 | 200015634 | Libanotis wannienchun | 万年春
118546 | 200015635 | Ligusticum acuminatum | 尖叶藁本
118546 | 200015636 | Ligusticum ajanense | 黑水岩茴香
118546 | 200015637 | Ligusticum angelicifolium | 归叶藁本
118546 | 200015638 | Ligusticum brachylobum | 短片藁本
118546 | 200015640 | Ligusticum capillaceum | 细苞藁本
118546 | 200015642 | Ligusticum daucoides | 羽苞藁本
118546 | 200015643 | Ligusticum delavayi | 丽江藁本
118546 | 200015644 | Ligusticum discolor | 异色藁本
118546 | 200015645 | Ligusticum elatum | 高升藁本
118546 | 200015647 | Ligusticum franchetii | 紫色藁本
118546 | 200015648 | Ligusticum glaucifolium | 白叶藁本
118546 | 250098019 | Ligusticum gongshanense |  
118546 | 200015649 | Ligusticum gyirongense | 吉隆藁本
118546 | 200015650 | Ligusticum hispidum | 毛藁本
118546 | 200015651 | Ligusticum involucratum | 多苞藁本
118546 | 200015652 | Ligusticum jeholense | 辽藁本
118546 | 200015653 | Ligusticum kingdon-wardii | 草甸藁本
118546 | 242444029 | Ligusticum likiangense | 美脉藁本
118546 | 200015654 | Ligusticum litangense | 理塘藁本
118546 | 200015655 | Ligusticum littledalei | 利特藁本
118546 | 242444030 | Ligusticum mairei | 白龙藁本
118546 | 242329458 | Ligusticum mucronatum | 短尖藁本
118546 | 200015657 | Ligusticum multivittatum | 多管藁本
118546 | 242444031 | Ligusticum nematophyllum | 线叶藁本
118546 | 242444032 | Ligusticum nullivittatum | 无管藁本
118546 | 200015658 | Ligusticum oliverianum | 膜苞藁本
118546 | 200015659 | Ligusticum pteridophyllum | 蕨叶藁本
118546 | 242444033 | Ligusticum rechingerianum | 玉龙藁本
118546 | 200015661 | Ligusticum reptans | 匍匐藁本
118546 | 200015662 | Ligusticum scapiforme | 抽葶藁本
118546 | 200015663 | Ligusticum sikiangense | 川滇藁本
118546 | 200015664 | Ligusticum sinense | 藁本
118546 | 242329467 | Ligusticum sinense cv. Chuanxiong | 川芎
118546 | 200015665 | Ligusticum sinense cv. Fuxiong | 抚芎
118546 | 242329469 | Ligusticum sinense cv. Jinxiong | 金芎
118546 | 242329471 | Ligusticum sinense var. hupehense | 水藁本
118546 | 242444034 | Ligusticum sinense var. sinense | 藁本(原变种)
118546 | 242329472 | Ligusticum striatum | 条纹藁本
118546 | 200015666 | Ligusticum tachiroei | 岩茴香
118546 | 200015667 | Ligusticum tenuisectum | 细裂藁本
118546 | 200015668 | Ligusticum tenuissimum | 细叶藁本
118546 | 200015669 | Ligusticum thomsonii | 长茎藁本
118546 | 242329480 | Ligusticum weberbauerianum | 尖瓣藁本
118546 | 242329482 | Ligusticum xizangense | 西藏藁本
118546 | 200015671 | Ligusticum yanyuanense | 盐源藁本
118546 | 200015672 | Ligusticum yunnanense | 云南藁本
118744 | 242444035 | Lithosciadium kamelinii | 石蛇床
119964 | 242331844 | Meeboldia achilleifolia | 蓍叶滇芹
119964 | 242331845 | Meeboldia yunnanensis | 滇芹
120102 | 250072990 | Melanosciadium bipinnatum |  
120102 | 250072991 | Melanosciadium genuflexum |  
120102 | 200015673 | Melanosciadium pimpinelloideum | 紫伞芹
122441 | 200015674 | Nothosmyrnium japonicum | 白苞芹
122441 | 242334120 | Nothosmyrnium japonicum var. japonicum | 白苞芹(原变种)
122441 | 242444038 | Nothosmyrnium japonicum var. sutchuenense | 川白苞芹
122441 | 200015676 | Nothosmyrnium xizangense | 西藏白苞芹
122441 | 200015677 | Nothosmyrnium xizangense var. simpliciorum | 少裂西藏白苞芹
122441 | 242334121 | Nothosmyrnium xizangense var. xizangense | 西藏白苞芹(原变种)
122472 | 242334127 | Notopterygium forrestii | 澜沧羌活
122472 | 242334128 | Notopterygium franchetii | 宽叶羌活
122472 | 200015680 | Notopterygium incisum | 羌活
122472 | 242334129 | Notopterygium oviforme | 卵叶羌活
122472 | 242444039 | Notopterygium pinnatiinvolucellum | 羽苞羌活
122472 | 242334130 | Notopterygium tenuifolium | 细叶羌活
122730 | 200015681 | Oenanthe benghalensis | 短辐水芹
122730 | 200015684 | Oenanthe hookeri | 高山水芹
122730 | 200015685 | Oenanthe javanica | 水芹
122730 | 242334227 | Oenanthe javanica subsp. javanica | 水芹(原亚种)
122730 | 242334229 | Oenanthe javanica subsp. rosthornii | 卵叶水芹
122730 | 200015686 | Oenanthe linearis | 线叶水芹
122730 | 242334231 | Oenanthe linearis subsp. linearis | 线叶水芹(原亚种)
122730 | 242334232 | Oenanthe linearis subsp. rivularis | 蒙自水芹
122730 | 200015690 | Oenanthe thomsonii | 多裂叶水芹
122730 | 242444040 | Oenanthe thomsonii subsp. stenophylla | 窄叶水芹
122730 | 242334237 | Oenanthe thomsonii subsp. thomsonii | 多裂叶水芹(原亚种)
202506 | 242334721 | Oreocomopsis xizangensis | 西藏羽苞芹
123123 | 200015691 | Oreomyrrhis involucrata | 山茉莉芹
123340 | 200015693 | Osmorhiza aristata | 香根芹
123340 | 242334900 | Osmorhiza aristata var. aristata | 香根芹(原变种)
123340 | 200015694 | Osmorhiza aristata var. laxa | 疏叶香根芹
123357 | 200015695 | Ostericum citriodorum | 隔山香
123357 | 200015696 | Ostericum grosseserratum | 大齿山芹
123357 | 242444041 | Ostericum huadongense | 华东山芹
123357 | 200015697 | Ostericum maximowiczii | 全叶山芹
123357 | 200015698 | Ostericum maximowiczii var. alpinum | 高山全叶山芹
123357 | 200015699 | Ostericum maximowiczii var. australe | 大全叶山芹
123357 | 200015700 | Ostericum maximowiczii var. filisectum | 丝叶山芹
123357 | 242334954 | Ostericum maximowiczii var. maximowiczii | 全叶山芹(原变种)
123357 | 200015701 | Ostericum scaberulum | 疏毛山芹
123357 | 242444042 | Ostericum scaberulum var. longiinvolucellatum | 长苞山芹
123357 | 242444043 | Ostericum scaberulum var. scaberulum | 疏毛山芹(原变种)
123357 | 200015702 | Ostericum sieboldii | 山芹
123357 | 200015704 | Ostericum sieboldii var. praeteritum | 狭叶山芹
123357 | 242334960 | Ostericum sieboldii var. sieboldii | 山芹(原变种)
123357 | 200015705 | Ostericum viridiflorum | 绿花山芹
123611 | 200015706 | Pachypleurum alpinum | 高山厚棱芹
123611 | 200015707 | Pachypleurum lhasanum | 拉萨厚棱芹
123611 | 200015709 | Pachypleurum muliense | 木里厚棱芹
123611 | 200015710 | Pachypleurum nyalamense | 聂拉木厚棱芹
123611 | 200015711 | Pachypleurum xizangense | 西藏厚棱芹
124135 | 200015712 | Pastinaca sativa | 欧防风
124743 | 200015713 | Petroselinum crispum | 欧芹
124750 | 200015714 | Peucedanum acaule | 会泽前胡
124750 | 200015715 | Peucedanum ampliatum | 天竺山前胡
124750 | 200015716 | Peucedanum angelicoides | 芷叶前胡
124750 | 200015717 | Peucedanum baicalense | 兴安前胡
124750 | 200015718 | Peucedanum caespitosum | 北京前胡
124750 | 242444044 | Peucedanum chinense | 林地前胡
124750 | 200015719 | Peucedanum delavayi | 滇西前胡
124750 | 200015720 | Peucedanum dielsianum | 竹节前胡
124750 | 200015721 | Peucedanum dissolutum | 南川前胡
124750 | 200015723 | Peucedanum elegans | 刺尖前胡
124750 | 200015724 | Peucedanum falcaria | 镰叶前胡
124750 | 200015725 | Peucedanum formosanum | 台湾前胡
124750 | 242336856 | Peucedanum franchetii | 异叶前胡
124750 | 200015726 | Peucedanum guangxiense | 广西前胡
124750 | 200015727 | Peucedanum harry-smithii | 华北前胡
124750 | 200015728 | Peucedanum harry-smithii var. grande | 广序北前胡
124750 | 242336860 | Peucedanum harry-smithii var. harry-smithii | 华北前胡(原变种)
124750 | 200015729 | Peucedanum harry-smithii var. subglabrum | 少毛北前胡
124750 | 200015730 | Peucedanum henryi | 鄂西前胡
124750 | 200015732 | Peucedanum japonicum | 滨海前胡
124750 | 242336865 | Peucedanum ledebourielloides | 华山前胡
124750 | 242444045 | Peucedanum lhasense | 拉萨前胡
124750 | 200015733 | Peucedanum longshengense | 南岭前胡
124750 | 200015734 | Peucedanum macilentum | 细裂前胡
124750 | 200015735 | Peucedanum mashanense | 马山前胡
124750 | 200015736 | Peucedanum medicum | 华中前胡
124750 | 200015737 | Peucedanum medicum var. gracile | 岩前胡
124750 | 242336867 | Peucedanum medicum var. medicum | 华中前胡(原变种)
124750 | 200015738 | Peucedanum morisonii | 准噶尔前胡
124750 | 200015739 | Peucedanum nanum | 矮前胡
124750 | 200015740 | Peucedanum piliferum | 乳头前胡
124750 | 200015741 | Peucedanum praeruptorum | 前胡
124750 | 200015742 | Peucedanum pricei | 蒙古前胡
124750 | 200015743 | Peucedanum pubescens | 毛前胡
124750 | 200015744 | Peucedanum rubricaule | 红前胡
124750 | 200015745 | Peucedanum songpanense | 松潘前胡
124750 | 200015746 | Peucedanum stepposum | 草原前胡
124750 | 200015747 | Peucedanum terebinthaceum | 石防风
124750 | 200015748 | Peucedanum terebinthaceum var. deltoideum | 宽叶石防风
124750 | 242336891 | Peucedanum terebinthaceum var. terebinthaceum | 石防风(原变种)
124750 | 200015749 | Peucedanum torilifolium | 窃衣叶前胡
124750 | 200015750 | Peucedanum turgeniifolium | 长前胡
124750 | 200015751 | Peucedanum veitchii | 华西前胡
124750 | 200015752 | Peucedanum violaceum | 紫茎前胡
124750 | 200015753 | Peucedanum wawrae | 泰山前胡
124750 | 200015754 | Peucedanum wulongense | 武隆前胡
124750 | 200015755 | Peucedanum yunnanense | 云南前胡
125055 | 200015756 | Phlojodicarpus sibiricus | 胀果芹
125055 | 200015757 | Phlojodicarpus villosus | 柔毛胀果芹
125347 | 200015758 | Physospermopsis alepidioides | 全叶滇芎
125347 | 200015759 | Physospermopsis cuneata | 楔叶滇芎
125347 | 200015760 | Physospermopsis delavayi | 滇芎
125347 | 242337857 | Physospermopsis kingdon-wardii | 小滇芎
125347 | 200015762 | Physospermopsis muliensis | 木里滇芎
125347 | 200015763 | Physospermopsis obtusiuscula | 波棱滇芎
125347 | 200015764 | Physospermopsis rubrinervis | 紫脉滇芎
125347 | 242444046 | Physospermopsis shaniana | 丽江滇芎
125493 | 200015766 | Pimpinella acuminata | 尖叶茴芹
125493 | 200015767 | Pimpinella anisum | 茴芹
125493 | 200015768 | Pimpinella arguta | 锐叶茴芹
125493 | 200015770 | Pimpinella atropurpurea | 深紫茴芹
125493 | 200015771 | Pimpinella bisinuata | 重波茴芹
125493 | 200015772 | Pimpinella brachycarpa | 短果茴芹
125493 | 200015773 | Pimpinella brachystyla | 短柱茴芹
125493 | 200015774 | Pimpinella calycina | 具萼茴芹
125493 | 200015775 | Pimpinella candolleana | 杏叶茴芹
125493 | 200015776 | Pimpinella caudata | 尾尖茴芹
125493 | 200015777 | Pimpinella chungdienensis | 中甸茴芹
125493 | 200015778 | Pimpinella cnidioides | 蛇床茴芹
125493 | 200015779 | Pimpinella coriacea | 革叶茴芹
125493 | 200015780 | Pimpinella diversifolia | 异叶茴芹
125493 | 200015781 | Pimpinella diversifolia var. angustipetala | 尖瓣异叶茴芹
125493 | 242338187 | Pimpinella diversifolia var. diversifolia | 异叶茴芹(原变种)
125493 | 200015782 | Pimpinella diversifolia var. stolonifera | 走茎异叶茴芹
125493 | 200015783 | Pimpinella fargesii | 城口茴芹
125493 | 200015784 | Pimpinella filipedicellata | 细柄茴芹
125493 | 200015785 | Pimpinella flaccida | 细软茴芹
125493 | 200015786 | Pimpinella grisea | 灰叶茴芹
125493 | 242338195 | Pimpinella helosciadoidea | 沼生茴芹
125493 | 200015788 | Pimpinella henryi | 川鄂茴芹
125493 | 242338198 | Pimpinella kingdon-wardii | 德钦茴芹
125493 | 242444047 | Pimpinella komarovii | 辽冀茴芹
125493 | 200015790 | Pimpinella koreana | 朝鲜茴芹
125493 | 242444048 | Pimpinella liana | 景东茴芹
125493 | 200015792 | Pimpinella niitakayamensis | 台湾茴芹
125493 | 242338207 | Pimpinella nyingchiensis | 林芝茴芹
125493 | 242338208 | Pimpinella pimpinellisimulacrum | 喜马拉雅茴芹
125493 | 200015793 | Pimpinella puberula | 微毛茴芹
125493 | 200015794 | Pimpinella purpurea | 紫瓣茴芹
125493 | 200015795 | Pimpinella refracta | 下曲茴芹
125493 | 200015796 | Pimpinella renifolia | 肾叶茴芹
125493 | 200015797 | Pimpinella rhomboidea | 菱叶茴芹
125493 | 242338211 | Pimpinella rhomboidea var. rhomboidea | 菱叶茴芹(原变种)
125493 | 200015798 | Pimpinella rhomboidea var. tenuiloba | 小菱叶茴芹
125493 | 200015799 | Pimpinella rockii | 丽江茴芹
125493 | 200015800 | Pimpinella rubescens | 少花茴芹
125493 | 200015801 | Pimpinella serra | 锯边茴芹
125493 | 200015802 | Pimpinella silvatica | 木里茴芹
125493 | 200015803 | Pimpinella smithii | 直立茴芹
125493 | 200015804 | Pimpinella thellungiana | 羊红膻
125493 | 200015805 | Pimpinella tibetanica | 藏茴芹
125493 | 200015806 | Pimpinella tonkinensis | 瘤果茴芹
125493 | 242338225 | Pimpinella triternata | 三出叶茴芹
125493 | 200015807 | Pimpinella valleculosa | 谷生茴芹
125493 | 242338228 | Pimpinella xizangensis | 多花茴芹
125493 | 200015810 | Pimpinella yunnanensis | 云南茴芹
126044 | 220010677 | Pleurospermopsis sikkimensis | 簇苞芹
126045 | 242338928 | Pleurospermum album | 白苞棱子芹
126045 | 200015811 | Pleurospermum amabile | 美丽棱子芹
126045 | 200015812 | Pleurospermum angelicoides | 归叶棱子芹
126045 | 242338929 | Pleurospermum apiolens | 紫色棱子芹
126045 | 200015813 | Pleurospermum aromaticum | 芳香棱子芹
126045 | 200015814 | Pleurospermum astrantioideum | 雅江棱子芹
126045 | 242424456 | Pleurospermum benthamii | 宝兴棱子芹
126045 | 242444049 | Pleurospermum bicolor | 二色棱子芹
126045 | 242338931 | Pleurospermum calcareum | 疣叶棱子芹
126045 | 200015818 | Pleurospermum cristatum | 鸡冠棱子芹
126045 | 200015820 | Pleurospermum decurrens | 异叶棱子芹
126045 | 200015821 | Pleurospermum foetens | 丽江棱子芹
126045 | 200015822 | Pleurospermum franchetianum | 松潘棱子芹
126045 | 200015823 | Pleurospermum giraldii | 太白棱子芹
126045 | 242338939 | Pleurospermum handelii | 高山棱子芹
126045 | 200015825 | Pleurospermum hedinii | 垫状棱子芹
126045 | 200015826 | Pleurospermum heracleifolium | 芷叶棱子芹
126045 | 200015827 | Pleurospermum heterosciadium | 异伞棱子芹
126045 | 200015828 | Pleurospermum hookeri | 喜马拉雅棱子芹
126045 | 242444050 | Pleurospermum hookeri var. hookeri | 喜马拉雅棱子芹(原变种)
126045 | 242338940 | Pleurospermum hookeri var. thomsonii | 西藏棱子芹
126045 | 200015829 | Pleurospermum lindleyanum | 天山棱子芹
126045 | 200015830 | Pleurospermum linearilobum | 线裂棱子芹
126045 | 242338946 | Pleurospermum longicarpum | 长果棱子芹
126045 | 200015831 | Pleurospermum macrochlaenum | 大苞棱子芹
126045 | 200015832 | Pleurospermum nanum | 矮棱子芹
126045 | 200015833 | Pleurospermum nubigenum | 皱果棱子芹
126045 | 200015834 | Pleurospermum pilosum | 疏毛棱子芹
126045 | 200015836 | Pleurospermum pulszkyi | 青藏棱子芹
126045 | 200015837 | Pleurospermum rivulorum | 心叶棱子芹
126045 | 242424462 | Pleurospermum rotundatum | 圆叶棱子芹
126045 | 200015838 | Pleurospermum rupestre | 岩生棱子芹
126045 | 200015839 | Pleurospermum simplex | 单茎棱子芹
126045 | 242338956 | Pleurospermum stellatum | 尖头棱子芹
126045 | 242444051 | Pleurospermum stylosum | 新疆棱子芹
126045 | 200015840 | Pleurospermum szechenyii | 青海棱子芹
126045 | 250098018 | Pleurospermum tripartitum |  
126045 | 200015841 | Pleurospermum tsekuense | 泽库棱子芹
126045 | 242444052 | Pleurospermum uralense | 棱子芹
126045 | 242444053 | Pleurospermum wilsonii | 粗茎棱子芹
126045 | 200015842 | Pleurospermum wrightianum | 瘤果棱子芹
126045 | 200015843 | Pleurospermum yunnanense | 云南棱子芹
126675 | 242341256 | Prangos cachroides | 毛栓翅芹
126675 | 242341257 | Prangos didyma | 双生栓翅芹
126675 | 242341258 | Prangos herderi subsp. xinjiangensis | 新疆栓翅芹
126675 | 242341259 | Prangos ledebourii | 大果栓翅芹
127435 | 200015844 | Pternopetalum botrychioides | 散血芹
127435 | 242342119 | Pternopetalum botrychioides var. botrychioides | 散血芹(原变种)
127435 | 200015845 | Pternopetalum botrychioides var. latipinnulatum | 宽叶散血芹
127435 | 200015846 | Pternopetalum caespitosum | 丛枝囊瓣芹
127435 | 200015847 | Pternopetalum cardiocarpum | 心果囊瓣芹
127435 | 200015848 | Pternopetalum cartilagineum | 骨缘囊瓣芹
127435 | 200015849 | Pternopetalum davidii | 囊瓣芹
127435 | 200015850 | Pternopetalum delavayi | 澜沧囊瓣芹
127435 | 200015851 | Pternopetalum delicatulum | 嫩弱囊瓣芹
127435 | 200015852 | Pternopetalum filicinum | 羊齿囊瓣芹
127435 | 200015853 | Pternopetalum gracillimum | 纤细囊瓣芹
127435 | 200015854 | Pternopetalum heterophyllum | 异叶囊瓣芹
127435 | 200015856 | Pternopetalum leptophyllum | 薄叶囊瓣芹
127435 | 200015857 | Pternopetalum longicaule | 长茎囊瓣芹
127435 | 200015858 | Pternopetalum longicaule var. humile | 短茎囊瓣芹
127435 | 242342123 | Pternopetalum longicaule var. longicaule | 长茎囊瓣芹(原变种)
127435 | 200015859 | Pternopetalum molle | 洱源囊瓣芹
127435 | 200015861 | Pternopetalum molle var. dissectum | 裂叶囊瓣芹
127435 | 242342124 | Pternopetalum molle var. molle | 洱源囊瓣芹(原变种)
127435 | 200015862 | Pternopetalum nudicaule | 裸茎囊瓣芹
127435 | 200015864 | Pternopetalum rosthornii | 川鄂囊瓣芹
127435 | 242342125 | Pternopetalum sinense | 华囊瓣芹
127435 | 200015865 | Pternopetalum subalpinum | 高山囊瓣芹
127435 | 200015866 | Pternopetalum tanakae | 东亚囊瓣芹
127435 | 242444054 | Pternopetalum tanakae var. fulcratum | 假苞囊瓣芹
127435 | 242342127 | Pternopetalum tanakae var. tanakae | 东亚囊瓣芹(原变种)
127435 | 200015868 | Pternopetalum trichomanifolium | 膜蕨囊瓣芹
127435 | 200015869 | Pternopetalum trifoliatum | 鹧鸪山囊瓣芹
127435 | 200015870 | Pternopetalum vulgare | 五匹青
127435 | 200015871 | Pternopetalum vulgare var. acuminatum | 尖叶五匹青
127435 | 200015873 | Pternopetalum vulgare var. strigosum | 毛叶五匹青
127435 | 242342129 | Pternopetalum vulgare var. vulgare | 五匹青(原变种)
127435 | 200015875 | Pternopetalum wolffianum | 滇西囊瓣芹
127435 | 200015876 | Pternopetalum yiliangense | 宜良囊瓣芹
127542 | 200015877 | Pterygopleurum neurophyllum | 脉叶翅棱芹
128386 | 242445335 | Kadsura angustifolia | 狭叶南五味子
128386 | 242343460 | Rhododendron aberconwayi | 碟花杜鹃
128386 | 242343463 | Rhododendron adenanthum | 腺花杜鹃
128386 | 200016325 | Rhododendron adenogynum | 腺房杜鹃
128386 | 242343465 | Rhododendron adenopodum | 弯尖杜鹃
128386 | 242343466 | Rhododendron adenosum | 枯鲁杜鹃
128386 | 242343473 | Rhododendron aganniphum | 雪山杜鹃
128386 | 242343474 | Rhododendron aganniphum var. aganniphum | 雪山杜鹃(原变种)
128386 | 242343475 | Rhododendron aganniphum var. flavorufum | 黄毛雪山杜鹃
128386 | 242343477 | Rhododendron aganniphum var. schizopeplum | 裂毛雪山杜鹃
128386 | 200016327 | Rhododendron agastum | 迷人杜鹃
128386 | 242343479 | Rhododendron agastum var. agastum | 迷人杜鹃(原变种)
128386 | 242343480 | Rhododendron agastum var. pennivenium | 光柱迷人杜鹃
128386 | 242343485 | Rhododendron albertsenianum | 亮红杜鹃
128386 | 242343491 | Rhododendron alutaceum | 棕背杜鹃
128386 | 242343492 | Rhododendron alutaceum var. alutaceum | 棕背杜鹃(原变种)
128386 | 242343493 | Rhododendron alutaceum var. iodes | 毛枝棕背杜鹃
128386 | 242343494 | Rhododendron alutaceum var. russotinctum | 腺房棕背杜鹃
128386 | 242343495 | Rhododendron amandum | 细枝杜鹃
128386 | 200016329 | Rhododendron ambiguum | 问客杜鹃
128386 | 200016330 | Rhododendron amesiae | 紫花杜鹃
128386 | 242343498 | Rhododendron amundsenianum | 暗叶杜鹃
128386 | 200016331 | Rhododendron annae | 桃叶杜鹃
128386 | 242343500 | Rhododendron annae subsp. annae | 桃叶杜鹃(原亚种)
128386 | 242343501 | Rhododendron annae subsp. laxiflorum | 滇西桃叶杜鹃
128386 | 200016332 | Rhododendron anthopogon | 髯花杜鹃
128386 | 200016333 | Rhododendron anthopogonoides | 烈香杜鹃
128386 | 200016334 | Rhododendron anthosphaerum | 团花杜鹃
128386 | 242343504 | Rhododendron aperantum | 宿鳞杜鹃
128386 | 242343506 | Rhododendron apricum | 茶绒杜鹃
128386 | 242343508 | Rhododendron araiophyllum | 窄叶杜鹃
128386 | 242343509 | Rhododendron araiophyllum subsp. araiophyllum | 窄叶杜鹃(原亚种)
128386 | 242343510 | Rhododendron araiophyllum subsp. lapidosum | 石生杜鹃
128386 | 200016337 | Rhododendron arboreum | 树形杜鹃
128386 | 242343516 | Rhododendron arboreum var. arboreum | 树形杜鹃(原变种)
128386 | 242424940 | Rhododendron arboreum var. cinnamomeum | 棕色树形杜鹃
128386 | 242343519 | Rhododendron arboreum var. roseum | 粉红树形杜鹃
128386 | 242343521 | Rhododendron argipeplum | 毛枝杜鹃
128386 | 200016338 | Rhododendron argyrophyllum | 银叶杜鹃
128386 | 242343523 | Rhododendron argyrophyllum subsp. argyrophyllum | 银叶杜鹃(原亚种)
128386 | 242343526 | Rhododendron argyrophyllum subsp. nankingense | 黔东银叶杜鹃
128386 | 242343527 | Rhododendron argyrophyllum subsp. omeiense | 峨眉银叶杜鹃
128386 | 200016339 | Rhododendron arizelum | 夺目杜鹃
128386 | 242444056 | Rhododendron asperulum | 瘤枝杜鹃
128386 | 242343535 | Rhododendron asterochnoum | 汶川星毛杜鹃
128386 | 242343536 | Rhododendron asterochnoum var. asterochnoum | 汶川星毛杜鹃(原变种)
128386 | 242343537 | Rhododendron asterochnoum var. brevipedicellatum | 短梗星毛杜鹃
128386 | 242343541 | Rhododendron atropunicum | 暗紫杜鹃
128386 | 242343542 | Rhododendron atrovirens | 大关杜鹃
128386 | 200016341 | Rhododendron augustinii | 毛肋杜鹃
128386 | 242343549 | Rhododendron augustinii subsp. augustinii | 毛肋杜鹃(原亚种)
128386 | 242343550 | Rhododendron augustinii subsp. chasmanthum | 张口杜鹃
128386 | 250098020 | Rhododendron aureodorsale |  
128386 | 242343556 | Rhododendron aureum | 牛皮杜鹃
128386 | 200016342 | Rhododendron auriculatum | 耳叶杜鹃
128386 | 242343557 | Rhododendron auritum | 折萼杜鹃
128386 | 200016343 | Rhododendron bachii | 腺萼马银花
128386 | 200016344 | Rhododendron baileyi | 辐花杜鹃
128386 | 242343560 | Rhododendron bainbridgeanum | 毛萼杜鹃
128386 | 242343561 | Rhododendron balangense | 巴朗杜鹃
128386 | 242343562 | Rhododendron balfourianum | 粉钟杜鹃
128386 | 242343563 | Rhododendron balfourianum var. aganniphoides | 白毛粉钟杜鹃
128386 | 242343564 | Rhododendron balfourianum var. balfourianum | 粉钟杜鹃(原变种)
128386 | 242444057 | Rhododendron bamaense | 斑玛杜鹃
128386 | 200016345 | Rhododendron barbatum | 硬刺杜鹃
128386 | 242343565 | Rhododendron barkamense | 马尔康杜鹃
128386 | 200016346 | Rhododendron basilicum | 粗枝杜鹃
128386 | 200016347 | Rhododendron beanianum | 刺枝杜鹃
128386 | 200016348 | Rhododendron beesianum | 宽钟杜鹃
128386 | 242444058 | Rhododendron bellissimum | 美鳞杜鹃
128386 | 242343576 | Rhododendron bijiangense | 碧江杜鹃
128386 | 242343577 | Rhododendron bivelatum | 双被杜鹃
128386 | 242343582 | Rhododendron bonvalotii | 折多杜鹃
128386 | 242343583 | Rhododendron boothii | 柠檬杜鹃
128386 | 200016349 | Rhododendron brachyanthum | 短花杜鹃
128386 | 242444059 | Rhododendron brachyanthum subsp. brachyanthum | 短花杜鹃(原亚种)
128386 | 242444060 | Rhododendron brachyanthum subsp. hypolepidotum | 绿柱短花杜鹃
128386 | 242343586 | Rhododendron brachypodum | 短梗杜鹃
128386 | 200016350 | Rhododendron bracteatum | 苞叶杜鹃
128386 | 242343590 | Rhododendron brevicaudatum | 短尾杜鹃
128386 | 200016351 | Rhododendron brevinerve | 短脉杜鹃
128386 | 242343591 | Rhododendron breviperulatum | 短鳞芽杜鹃
128386 | 242343592 | Rhododendron brevipetiolatum | 短柄杜鹃
128386 | 242343596 | Rhododendron bulu | 蜿蜒杜鹃
128386 | 242343597 | Rhododendron bureavii | 锈红杜鹃
128386 | 242343603 | Rhododendron caesium | 蓝灰糙毛杜鹃
128386 | 200016354 | Rhododendron callimorphum | 卵叶杜鹃
128386 | 242343606 | Rhododendron callimorphum var. callimorphum | 卵叶杜鹃(原变种)
128386 | 242343607 | Rhododendron callimorphum var. myiagrum | 白花卵叶杜鹃
128386 | 200016355 | Rhododendron calophytum | 美容杜鹃
128386 | 242343609 | Rhododendron calophytum var. calophytum | 美容杜鹃(原变种)
128386 | 242444061 | Rhododendron calophytum var. jinfuense | 金佛山美容杜鹃
128386 | 242343611 | Rhododendron calophytum var. openshawianum | 尖叶美容杜鹃
128386 | 242343612 | Rhododendron calophytum var. pauciflorum | 疏花美容杜鹃
128386 | 200016356 | Rhododendron calostrotum | 美被杜鹃
128386 | 242444062 | Rhododendron calostrotum var. calciphilum | 小叶美被杜鹃
128386 | 242444063 | Rhododendron calostrotum var. calostrotum | 美被杜鹃(原变种)
128386 | 242343619 | Rhododendron calvescens | 变光杜鹃
