genusid | speciesid | latinname | namezh
120689 | 250084099 | Microtropis wui | 吴氏假卫矛
120689 | 250084095 | Microtropis yunnanensis | 云南假卫矛
121009 | 200012834 | Monimopetalum chinense | 永瓣藤
126053 | 200012837 | Pleurostylia opposita | 盾柱
126759 | 200012847 | Pristimera arborea | 二籽扁蒴藤
126759 | 200012848 | Pristimera cambodiana | 风车果
126759 | 200012849 | Pristimera indica | 扁蒴藤
126759 | 200012850 | Pristimera setulosa | 毛扁蒴藤
129041 | 200012851 | Salacia amplifolia | 阔叶五层龙
129041 | 200012852 | Salacia aurantiaca | 橙果五层龙
129041 | 220011886 | Salacia chinensis | 五层龙
129041 | 200012853 | Salacia cochinchinensis | 柳叶五层龙
129041 | 200012854 | Salacia confertiflora | 密花五层龙
129041 | 200012855 | Salacia glaucifolia | 粉叶五层龙
129041 | 200012856 | Salacia hainanensis | 海南五层龙
129041 | 200012857 | Salacia obovatilimba | 河口五层龙
129041 | 200012858 | Salacia polysperma | 多籽五层龙
129041 | 200012860 | Salacia sessiliflora | 无柄五层龙
133768 | 200012839 | Tripterygium wilfordii | 雷公藤
106045 | 240001171 | Centrolepis banksii | 刺鳞草
106119 | 200005478 | Cephalotaxus fortunei | 三尖杉
106119 | 200005479 | Cephalotaxus fortunei var. alpina | 高山三尖杉
106119 | 210000231 | Cephalotaxus fortunei var. fortunei | 三尖杉 (原变种)
106119 | 200005483 | Cephalotaxus lanceolata | 贡山三尖杉
106119 | 210000232 | Cephalotaxus latifolia | 宽叶粗榧
106119 | 200005484 | Cephalotaxus mannii | 西双版纳粗榧
106119 | 200005485 | Cephalotaxus oliveri | 篦子三尖杉
106119 | 200005486 | Cephalotaxus sinensis | 粗榧
106119 | 210000233 | Cephalotaxus sinensis var. sinensis | 粗榧(原变种)
106119 | 210000234 | Cephalotaxus sinensis var. wilsoniana | 台湾粗榧
106192 | 200007091 | Ceratophyllum demersum | 金鱼藻
106192 | 242000298 | Ceratophyllum muricatum subsp. kossinskyi | 粗糙金鱼藻
106192 | 242000299 | Ceratophyllum platyacanthum subsp. oryzetorum | 五刺金鱼藻
106219 | 200007098 | Cercidiphyllum japonicum | 连香树
100363 | 200006751 | Acroglochin persicarioides | 千针苋
100837 | 200006753 | Agriophyllum lateriflorum | 侧花沙蓬
100837 | 200006754 | Agriophyllum minus | 小沙蓬
100837 | 200006755 | Agriophyllum squarrosum | 沙蓬
101527 | 200006756 | Anabasis aphylla | 无叶假木贼
101527 | 200006757 | Anabasis brevifolia | 短叶假木贼
101527 | 200006758 | Anabasis cretacea | 白垩假木贼
101527 | 200006759 | Anabasis elatior | 高枝假木贼
101527 | 200006760 | Anabasis eriopoda | 毛足假木贼
101527 | 200006761 | Anabasis pelliotii | 粗糙假木贼
101527 | 200006762 | Anabasis salsa | 盐生假木贼
101527 | 200006763 | Anabasis truncata | 展枝假木贼
102465 | 220001025 | Archiatriplex nanpinensis | 单性滨藜
102711 | 200006764 | Arthrophytum iliense | 长枝节节木
102711 | 200006765 | Arthrophytum korovinii | 棒叶节节木
102711 | 200006766 | Arthrophytum longibracteatum | 长叶节节木
103110 | 200006767 | Atriplex aucheri | 野榆钱菠菜
103110 | 200006768 | Atriplex cana | 白滨藜
103110 | 200006769 | Atriplex centralasiatica | 中亚滨藜
103110 | 242307309 | Atriplex centralasiatica var. centralasiatica | 中亚滨藜(原变种)
103110 | 200006770 | Atriplex centralasiatica var. megalotheca | 大苞滨藜
103110 | 200006771 | Atriplex dimorphostegia | 犁苞滨藜
103110 | 200006773 | Atriplex fera | 野滨藜
103110 | 200006775 | Atriplex hortensis | 榆钱菠菜
103110 | 200006776 | Atriplex laevis | 光滨藜
103110 | 200006777 | Atriplex maximowicziana | 海滨藜
103110 | 200006778 | Atriplex micrantha | 异苞滨藜
103110 | 200006779 | Atriplex nummularia | 大洋洲滨藜
103110 | 200006781 | Atriplex patens | 滨藜
103110 | 242414718 | Atriplex patula | 草地滨藜
103110 | 242414719 | Atriplex prostrata | 戟叶滨藜
103110 | 200006782 | Atriplex repens | 匍匐滨藜
103110 | 200006783 | Atriplex sibirica | 西伯利亚滨藜
103110 | 200006784 | Atriplex tatarica | 鞑靼滨藜
103110 | 242414720 | Atriplex tatarica var. pamirica | 帕米尔鞑靼滨藜
103110 | 242414721 | Atriplex tatarica var. tatarica | 鞑靼滨藜(原变种)
103110 | 200006785 | Atriplex verrucifera | 疣苞滨藜
103273 | 200006786 | Axyris amaranthoides | 轴藜
103273 | 200006787 | Axyris hybrida | 杂配轴藜
103273 | 250097248 | Axyris mira |  
103273 | 200006788 | Axyris prostrata | 平卧轴藜
103468 | 200006789 | Baolia bracteata | 苞藜
103589 | 200006790 | Bassia dasyphylla | 雾冰藜
103589 | 200006791 | Bassia hyssopifolia | 钩刺雾冰藜
103589 | 200006792 | Bassia sedoides | 肉叶雾冰藜
103882 | 200006793 | Beta vulgaris | 甜菜
103882 | 242414722 | Beta vulgaris var. altissima | 甜萝卜
103882 | 200006794 | Beta vulgaris var. cicla | 莙荙菜
103882 | 200006795 | Beta vulgaris var. lutea | 饲用甜菜
103882 | 242308346 | Beta vulgaris var. vulgaris | 甜菜(原变种)
202348 | 242308841 | Borszczowia aralocaspica | 异子蓬
105412 | 200006799 | Camphorosma monspeliaca | 樟味藜
105412 | 242310406 | Camphorosma monspeliaca subsp. lessingii | 同齿樟味藜
105412 | 242310407 | Camphorosma monspeliaca subsp. monspeliaca | 樟味藜(原亚种)
106165 | 200006801 | Ceratocarpus arenarius | 角果藜
106630 | 200006807 | Chenopodium acuminatum | 尖头叶藜
106630 | 242312353 | Chenopodium acuminatum subsp. acuminatum | 尖头叶藜(原亚种)
106630 | 242312354 | Chenopodium acuminatum subsp. virgatum | 狭叶尖头叶藜
106630 | 200006809 | Chenopodium album | 藜
106630 | 242414742 | Chenopodium bryoniifolium | 菱叶藜
106630 | 200006814 | Chenopodium chenopodioides | 合被藜
106630 | 242100038 | Chenopodium ficifolium | 小藜
106630 | 200006816 | Chenopodium foliosum | 球花藜
106630 | 200006817 | Chenopodium giganteum | 杖藜
106630 | 200006818 | Chenopodium glaucum | 灰绿藜
106630 | 200006819 | Chenopodium gracilispicum | 细穗藜
106630 | 200006820 | Chenopodium hybridum | 杂配藜
106630 | 200006821 | Chenopodium iljinii | 小白藜
106630 | 242100039 | Chenopodium karoi | 平卧藜
106630 | 242416284 | Chenopodium pumilio |  
106630 | 200006823 | Chenopodium rubrum | 红叶藜
106630 | 200006825 | Chenopodium strictum | 圆头藜
106630 | 200006826 | Chenopodium urbicum | 市藜
106630 | 242312392 | Chenopodium urbicum subsp. sinicum | 东亚市藜
106630 | 242312393 | Chenopodium urbicum subsp. urbicum | 市藜(原亚种)
108022 | 200006828 | Corispermum candelabrum | 烛台虫实
108022 | 200006829 | Corispermum chinganicum | 兴安虫实
108022 | 242314376 | Corispermum chinganicum var. chinganicum | 兴安虫实(原变种)
108022 | 200006830 | Corispermum chinganicum var. stellipile | 毛果虫实
108022 | 200006831 | Corispermum confertum | 密穗虫实
108022 | 200006832 | Corispermum declinatum | 绳虫实
108022 | 200006834 | Corispermum dilutum | 辽西虫实
108022 | 200006836 | Corispermum dutreuilii | 粗喙虫实
108022 | 200006837 | Corispermum elongatum | 长穗虫实
108022 | 200006838 | Corispermum falcatum | 镰叶虫实
108022 | 200006839 | Corispermum heptapotamicum | 中亚虫实
108022 | 200006840 | Corispermum huanghoense | 黄河虫实
108022 | 200006841 | Corispermum lehmannianum | 倒披针叶虫实
108022 | 200006842 | Corispermum lepidocarpum | 鳞果虫实
108022 | 200006843 | Corispermum lhasaense | 拉萨虫实
108022 | 200006844 | Corispermum macrocarpum | 大果虫实
108022 | 200006846 | Corispermum mongolicum | 蒙古虫实
108022 | 200006847 | Corispermum orientale | 东方虫实
108022 | 200006848 | Corispermum pamiricum | 帕米尔虫实
108022 | 242414744 | Corispermum pamiricum var. pamiricum | 帕米尔虫实(原变种)
108022 | 200006849 | Corispermum pamiricum var. pilocarpum | 毛果帕米尔虫实
108022 | 200006850 | Corispermum patelliforme | 碟果虫实
108022 | 200006851 | Corispermum platypterum | 宽翅虫实
108022 | 200006852 | Corispermum praecox | 早熟虫实
108022 | 200006853 | Corispermum pseudofalcatum | 假镰叶虫实
108022 | 200006854 | Corispermum puberulum | 软毛虫实
108022 | 200006856 | Corispermum retortum | 扭果虫实
108022 | 200006857 | Corispermum stauntonii | 华虫实
108022 | 200006858 | Corispermum stenolepis | 细苞虫实
108022 | 200006860 | Corispermum tibeticum | 藏虫实
108022 | 242314398 | Corispermum tylocarpum | 毛果绳虫实
108040 | 200006861 | Cornulaca alaschanica | 阿拉善单刺蓬
111141 | 242414750 | Dysphania ambrosioides | 土荆芥
111141 | 242414751 | Dysphania aristata | 刺藜
111141 | 242414752 | Dysphania botrys | 香藜
111141 | 242414753 | Dysphania schraderiana | 菊叶香藜
113575 | 200006862 | Girgensohnia oppositiflora | 对叶盐蓬
114494 | 200006863 | Halimocnemis karelinii | 短苞盐蓬
114494 | 200006864 | Halimocnemis longifolia | 长叶盐蓬
114494 | 200006865 | Halimocnemis villosa | 柔毛盐蓬
114510 | 200006866 | Halocnemum strobilaceum | 盐节木
114514 | 200006867 | Halogeton arachnoideus | 白茎盐生草
114514 | 200006868 | Halogeton glomeratus | 盐生草
114514 | 242324445 | Halogeton glomeratus var. glomeratus | 盐生草(原变种)
114514 | 200006869 | Halogeton glomeratus var. tibeticus | 西藏盐生草
114518 | 200006870 | Halopeplis pygmaea | 盐千屈菜
114531 | 200006871 | Halostachys caspica | 盐穗木
114532 | 242414775 | Halothamnus glaucus | 新疆藜
114536 | 200006872 | Haloxylon ammodendron | 琐琐
114536 | 200006873 | Haloxylon persicum | 白琐琐
115745 | 242325488 | Horaninovia ulicina | 对节刺
116369 | 200006875 | Iljinia regelii | 戈壁藜
116926 | 200006876 | Kalidium caspicum | 里海盐爪爪
116926 | 200006877 | Kalidium cuspidatum | 尖叶盐爪爪
116926 | 242327660 | Kalidium cuspidatum var. cuspidatum | 尖叶盐爪爪(原变种)
116926 | 200006878 | Kalidium cuspidatum var. sinicum | 黄毛头
116926 | 200006879 | Kalidium foliatum | 盐爪爪
116926 | 200006880 | Kalidium gracile | 细枝盐爪爪
116926 | 200006881 | Kalidium schrenkianum | 圆叶盐爪爪
117125 | 200006882 | Kirilowia eriantha | 棉藜
117182 | 200006884 | Kochia krylovii | 全翅地肤
117182 | 200006885 | Kochia laniflora | 毛花地肤
117182 | 200006886 | Kochia melanoptera | 黑翅地肤
117182 | 200006887 | Kochia odontoptera | 尖翅地肤
117182 | 200006888 | Kochia prostrata | 木地肤
117182 | 200006889 | Kochia prostrata var. canescens | 灰毛木地肤
117182 | 242327847 | Kochia prostrata var. prostrata | 木地肤(原变种)
117182 | 200006890 | Kochia prostrata var. villosissima | 密毛木地肤
117182 | 200006891 | Kochia scoparia | 地肤
117182 | 242100082 | Kochia stellaris | 伊朗地肤
117271 | 242327912 | Krascheninnikovia arborescens | 华北驼绒藜
117271 | 220007177 | Krascheninnikovia ceratoides | 驼绒藜
117271 | 242327913 | Krascheninnikovia compacta | 垫状驼绒藜
117271 | 242327914 | Krascheninnikovia compacta var. compacta | 垫状驼绒藜(原变种)
117271 | 242327915 | Krascheninnikovia compacta var. longipilosa | 长毛驼绒藜
117271 | 242414777 | Krascheninnikovia ewersmannia | 心叶驼绒藜
118873 | 200006893 | Londesia eriantha | 绒藜
120560 | 200006894 | Microgynoecium tibeticum | 小果滨藜
121633 | 200006895 | Nanophyton erinaceum | 小蓬
121633 | 250098009 | Nanophyton mongolicum |  
123749 | 200006896 | Panderia turkestanica | 兜藜
124744 | 200006897 | Petrosimonia glaucescens | 灰绿叉毛蓬
124744 | 242414787 | Petrosimonia oppositifolia | 对生叶叉毛蓬
124744 | 200006898 | Petrosimonia sibirica | 叉毛蓬
124744 | 200006899 | Petrosimonia squarrosa | 粗糙叉毛蓬
126373 | 220010823 | Polycnemum arvense | 多节草
129055 | 200006900 | Salicornia europaea | 盐角草
129079 | 200006901 | Salsola abrotanoides | 蒿叶猪毛菜
129079 | 200006902 | Salsola affinis | 紫翅猪毛菜
129079 | 200006903 | Salsola aperta | 露果猪毛菜
129079 | 200006904 | Salsola arbuscula | 木本猪毛菜
129079 | 200006905 | Salsola arbusculiformis | 白枝猪毛菜
129079 | 200006906 | Salsola brachiata | 散枝猪毛菜
129079 | 200006907 | Salsola chinghaiensis | 青海猪毛菜
129079 | 200006908 | Salsola collina | 猪毛菜
129079 | 242414813 | Salsola dshungarica | 准噶尔猪毛菜
129079 | 200006910 | Salsola ferganica | 费尔干猪毛菜
129079 | 200006911 | Salsola foliosa | 浆果猪毛菜
129079 | 200006912 | Salsola heptapotamica | 钝叶猪毛菜
129079 | 200006913 | Salsola ikonnikovii | 蒙古猪毛菜
129079 | 200006914 | Salsola implicata | 密枝猪毛菜
129079 | 200006915 | Salsola junatovii | 天山猪毛菜
129079 | 200006916 | Salsola komarovii | 无翅猪毛菜
129079 | 200006917 | Salsola korshinskyi | 褐翅猪毛菜
129079 | 200006918 | Salsola lanata | 短柱猪毛菜
129079 | 200006919 | Salsola laricifolia | 松叶猪毛菜
129079 | 200006920 | Salsola micranthera | 小药猪毛菜
129079 | 200006921 | Salsola monoptera | 单翅猪毛菜
129079 | 200006922 | Salsola nepalensis | 尼泊尔猪毛菜
129079 | 200006923 | Salsola nitraria | 钠猪毛菜
129079 | 200006924 | Salsola orientalis | 东方猪毛菜
129079 | 200006925 | Salsola passerina | 珍珠猪毛菜
129079 | 200006926 | Salsola paulsenii | 长刺猪毛菜
129079 | 200006927 | Salsola pellucida | 薄翅猪毛菜
129079 | 200006928 | Salsola praecox | 早熟猪毛菜
129079 | 200006929 | Salsola rosacea | 蔷薇猪毛菜
129079 | 200006932 | Salsola sinkiangensis | 新疆猪毛菜
129079 | 200006933 | Salsola soda | 苏打猪毛菜
129079 | 200006934 | Salsola subcrassa | 粗枝猪毛菜
129079 | 200006935 | Salsola sukaczevii | 长柱猪毛菜
129079 | 200006936 | Salsola tamariscina | 柽柳叶猪毛菜
129079 | 242100193 | Salsola tragus | 刺沙蓬
129079 | 200006937 | Salsola zaidamica | 柴达木猪毛菜
131008 | 200006938 | Spinacia oleracea | 菠菜
131865 | 200006939 | Suaeda acuminata | 刺毛碱蓬
131865 | 200006940 | Suaeda altissima | 高碱蓬
131865 | 200006941 | Suaeda arcuata | 五蕊碱蓬
131865 | 200006942 | Suaeda australis | 南方碱蓬
131865 | 200006943 | Suaeda corniculata | 角果碱蓬
131865 | 242350815 | Suaeda corniculata var. corniculata | 角果碱蓬(原变种)
131865 | 200006944 | Suaeda corniculata var. olufsenii | 藏角果碱蓬
131865 | 200006945 | Suaeda crassifolia | 镰叶碱蓬
131865 | 200006946 | Suaeda dendroides | 木碱蓬
131865 | 200006947 | Suaeda glauca | 碱蓬
131865 | 200006948 | Suaeda heterophylla | 盘果碱蓬
131865 | 200006949 | Suaeda kossinskyi | 肥叶碱蓬
131865 | 200006950 | Suaeda linifolia | 亚麻叶碱蓬
131865 | 200006951 | Suaeda microphylla | 小叶碱蓬
131865 | 200006952 | Suaeda paradoxa | 奇异碱蓬
131865 | 200006953 | Suaeda physophora | 囊果碱蓬
131865 | 200006954 | Suaeda prostrata | 平卧碱蓬
131865 | 200006955 | Suaeda przewalskii | 阿拉善碱蓬
131865 | 200006956 | Suaeda pterantha | 纵翅碱蓬
131865 | 200006957 | Suaeda rigida | 硬枝碱蓬
131865 | 200006958 | Suaeda salsa | 盐地碱蓬
131865 | 200006959 | Suaeda stellatiflora | 星花碱蓬
131984 | 200006960 | Sympegma regelii | 合头草
106776 | 200005614 | Chloranthus angustifolius | 狭叶金粟兰
106776 | 200005615 | Chloranthus anhuiensis | 安徽金粟兰
